日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-08-30,'002893,华通热力,17.5,18.48,17.48,18.2,18.23,-0.73,-4.0044,4.7937,1438104,25713433.72,2100000000.0,525000000.0
2018-08-29,'002893,华通热力,18.23,18.75,18.12,18.67,18.54,-0.31,-1.6721,3.5198,1055951,19386504.95,2187600000.0,546900000.0
2018-08-28,'002893,华通热力,18.54,18.88,18.46,18.68,18.46,0.08,0.4334,4.3241,1297217,24175101.69,2224800000.0,556200000.0
2018-08-27,'002893,华通热力,18.46,18.68,18.22,18.26,18.28,0.18,0.9847,4.2047,1261424,23344996.08,2215200000.0,553800000.0
2018-08-24,'002893,华通热力,18.28,18.88,18.28,18.54,18.8,-0.52,-2.766,5.5192,1655764,30668625.77,2193600000.0,548400000.0
2018-08-23,'002893,华通热力,18.8,19.58,17.75,17.75,18.22,0.58,3.1833,9.4445,2833355,53274976.51,2256000000.0,564000000.0
2018-08-22,'002893,华通热力,18.22,18.83,18.1,18.83,19.11,-0.89,-4.6572,6.9566,2086987,38472449.85,2186400000.0,546600000.0
2018-08-21,'002893,华通热力,19.11,20.28,18.4,20.28,20.29,-1.18,-5.8157,9.4939,2848162,54445161.51,2293200000.0,573300000.0
2018-08-20,'002893,华通热力,20.29,20.48,19.54,20.2,20.14,0.15,0.7448,3.1815,954454,19144831.7,2434800000.0,608700000.0
2018-08-17,'002893,华通热力,20.14,21.44,20.06,20.94,20.84,-0.7,-3.3589,3.511,1053302,21828517.89,2416800000.0,604200000.0
2018-08-16,'002893,华通热力,20.84,21.2,20.5,20.57,21.0,-0.16,-0.7619,2.7811,834344,17456774.93,2500800000.0,625200000.0
2018-08-15,'002893,华通热力,21.0,21.58,20.99,21.56,21.58,-0.58,-2.6877,3.0766,922968,19601772.03,2520000000.0,630000000.0
2018-08-14,'002893,华通热力,21.58,21.87,21.24,21.24,21.53,0.05,0.2322,3.9116,1173471,25383692.92,2589600000.0,647400000.0
2018-08-13,'002893,华通热力,21.53,21.59,20.9,21.3,21.58,-0.05,-0.2317,3.56,1068000,22751827.0,2583600000.0,645900000.0
2018-08-10,'002893,华通热力,21.58,21.89,21.21,21.66,21.67,-0.09,-0.4153,3.6636,1099076,23730883.93,2589600000.0,647400000.0
2018-08-09,'002893,华通热力,21.67,22.09,20.45,21.14,21.32,0.35,1.6417,5.3689,1610662,34707237.25,2600400000.0,650100000.0
2018-08-08,'002893,华通热力,21.32,22.28,21.01,21.4,21.2,0.12,0.566,6.7977,2039323,44163649.94,2558400000.0,639600000.0
2018-08-07,'002893,华通热力,21.2,21.5,20.05,20.1,20.06,1.14,5.683,5.3877,1616300,33493643.7,2544000000.0,636000000.0
2018-08-06,'002893,华通热力,20.06,21.35,20.01,21.0,21.42,-1.36,-6.3492,4.5476,1364280,27969026.32,2407200000.0,601800000.0
2018-08-03,'002893,华通热力,21.42,22.22,21.41,22.1,22.11,-0.69,-3.1208,3.3007,990200,21668918.0,2570400000.0,642600000.0
2018-08-02,'002893,华通热力,22.11,22.85,21.55,22.85,22.85,-0.74,-3.2385,4.7268,1418051,31197555.34,2653200000.0,663300000.0
2018-08-01,'002893,华通热力,22.85,23.58,22.8,23.33,23.36,-0.51,-2.1832,3.7087,1112616,25749875.92,2742000000.0,685500000.0
2018-07-31,'002893,华通热力,23.36,23.59,22.96,23.0,22.89,0.47,2.0533,3.5588,1067637,24914383.12,2803200000.0,700800000.0
2018-07-30,'002893,华通热力,22.89,23.78,22.84,23.63,23.59,-0.7,-2.9674,4.0675,1220253,28375386.56,2746800000.0,686700000.0
2018-07-27,'002893,华通热力,23.59,24.18,23.56,24.11,24.04,-0.45,-1.8719,4.7429,1422876,33781703.08,2830800000.0,707700000.0
