ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'300629,ÐÂ¾¢¸Õ,19.88,20.25,19.87,20.2,20.38,-0.5,-2.4534,2.7967,1278200,25567008.0,1988000994.0,908606076.28
2019-04-09,'300629,ÐÂ¾¢¸Õ,20.38,20.44,20.0,20.36,20.18,0.2,0.9911,3.2805,1499350,30315895.0,2038001019.0,931458341.78
2019-04-08,'300629,ÐÂ¾¢¸Õ,20.18,21.13,20.0,21.0,20.86,-0.68,-3.2598,3.8563,1762497,36090145.18,2018001009.0,922317435.58
2019-04-04,'300629,ÐÂ¾¢¸Õ,20.86,21.27,20.41,21.26,20.9,-0.04,-0.1914,4.1908,1915389,39865166.88,2086001043.0,953396516.66
2019-04-03,'300629,ÐÂ¾¢¸Õ,20.9,21.29,20.5,20.69,20.66,0.24,1.1617,4.6791,2138559,44788667.77,2090001045.0,955224697.9
2019-04-02,'300629,ÐÂ¾¢¸Õ,20.66,21.2,20.04,20.58,20.09,0.57,2.8372,5.6566,2585317,53476890.55,2066001033.0,944255610.46
2019-04-01,'300629,ÐÂ¾¢¸Õ,20.09,20.13,19.54,19.79,19.48,0.61,3.1314,3.6409,1664069,33156585.01,2009001004.5,918204027.79
2019-03-29,'300629,ÐÂ¾¢¸Õ,19.48,19.55,19.03,19.24,19.01,0.47,2.4724,2.757,1260080,24349299.86,1948000974.0,890324263.88
2019-03-28,'300629,ÐÂ¾¢¸Õ,19.01,19.5,18.88,19.05,19.45,-0.44,-2.2622,4.1157,1881051,36067471.56,1901000950.5,868843134.31
2019-03-27,'300629,ÐÂ¾¢¸Õ,19.45,20.38,19.15,20.38,20.8,-1.35,-6.4904,5.5822,2551300,49827715.0,1945000972.5,888953127.95
2019-03-26,'300629,ÐÂ¾¢¸Õ,20.8,22.15,20.7,20.8,21.02,-0.22,-1.0466,7.7549,3544349,75820484.68,2080001040.0,950654244.8
2019-03-25,'300629,ÐÂ¾¢¸Õ,21.02,21.56,20.06,20.25,20.46,0.56,2.737,7.8004,3565136,75547158.2,2102001051.0,960709241.62
2019-03-22,'300629,ÐÂ¾¢¸Õ,20.46,20.55,20.1,20.15,20.24,0.22,1.087,3.2707,1494850,30416676.5,2046001023.0,935114704.26
2019-03-21,'300629,ÐÂ¾¢¸Õ,20.24,20.5,20.09,20.22,20.47,-0.23,-1.1236,3.1411,1435613,29163617.84,2024001012.0,925059707.44
2019-03-20,'300629,ÐÂ¾¢¸Õ,20.47,20.47,19.02,20.0,19.8,0.67,3.3838,3.5814,1636863,32543734.37,2047001023.5,935571749.57
2019-03-19,'300629,ÐÂ¾¢¸Õ,19.8,20.11,19.71,20.0,19.9,-0.1,-0.5025,2.0095,918450,18311868.5,1980000990.0,904949713.8
2019-03-18,'300629,ÐÂ¾¢¸Õ,19.9,19.97,19.42,19.42,19.42,0.48,2.4717,2.0082,917829,18068011.98,1990000995.0,909520166.9
2019-03-15,'300629,ÐÂ¾¢¸Õ,19.42,19.65,19.29,19.29,19.29,0.13,0.6739,2.6934,1231018,24011096.65,1942000971.0,887581992.02
2019-03-14,'300629,ÐÂ¾¢¸Õ,19.29,20.2,19.0,19.9,20.41,-1.12,-5.4875,4.3705,1997537,39021947.28,1929000964.5,881640402.99
2019-03-13,'300629,ÐÂ¾¢¸Õ,20.41,21.44,20.19,21.2,21.47,-1.06,-4.9371,6.4992,2970442,62115809.19,2041001020.5,932829477.71
2019-03-12,'300629,ÐÂ¾¢¸Õ,21.47,21.77,20.5,20.7,20.49,0.98,4.7828,9.7608,4461150,94540857.64,2147001073.5,981276280.57
2019-03-11,'300629,ÐÂ¾¢¸Õ,20.49,20.55,19.8,19.85,19.79,0.7,3.5371,3.8776,1772235,35888403.71,2049001024.5,936485840.19
2019-03-08,'300629,ÐÂ¾¢¸Õ,19.79,20.88,19.79,20.4,20.9,-1.11,-5.311,5.8672,2681573,54568887.05,1979000989.5,904492668.49
2019-03-07,'300629,ÐÂ¾¢¸Õ,20.9,21.1,19.8,20.14,20.22,0.68,3.363,9.2524,4228783,86806645.26,2090001045.0,955224697.9
2019-03-06,'300629,ÐÂ¾¢¸Õ,20.22,20.7,19.71,20.7,20.25,-0.03,-0.1481,5.8267,2663087,53462146.29,2022001011.0,924145616.82
2019-03-05,'300629,ÐÂ¾¢¸Õ,20.25,20.28,19.61,19.85,19.99,0.26,1.3007,5.8757,2685469,53566039.52,2025001012.5,925516752.75
2019-03-04,'300629,ÐÂ¾¢¸Õ,19.99,20.55,19.76,19.91,19.92,0.07,0.3514,6.7593,3089300,62338341.05,1999000999.5,913633574.69
2019-03-01,'300629,ÐÂ¾¢¸Õ,19.92,20.24,19.4,20.08,19.87,0.05,0.2516,4.6369,2119273,41976974.83,1992000996.0,910434257.52
2019-02-28,'300629,ÐÂ¾¢¸Õ,19.87,20.1,19.01,19.85,20.33,-0.46,-2.2627,6.8696,3139721,61617799.73,1987000993.5,908149030.97
2019-02-27,'300629,ÐÂ¾¢¸Õ,20.33,21.4,19.38,19.38,19.54,0.79,4.043,11.7242,5358470,108976070.16,2033001016.5,929173115.23
2019-02-26,'300629,ÐÂ¾¢¸Õ,19.54,20.89,18.52,18.94,19.07,0.47,2.4646,10.2605,4689510,91109969.52,1954000977.0,893066535.74
2019-02-25,'300629,ÐÂ¾¢¸Õ,19.07,19.29,18.26,18.49,18.26,0.81,4.4359,7.8041,3566827,66839003.3,1907000953.5,871585406.17
2019-02-22,'300629,ÐÂ¾¢¸Õ,18.26,18.26,17.82,18.0,18.19,0.07,0.3848,4.2692,1951200,35219110.0,1826000913.0,834564736.06
2019-02-21,'300629,ÐÂ¾¢¸Õ,18.19,18.67,18.05,18.54,18.45,-0.26,-1.4092,6.5743,3004765,55207665.87,1819000909.5,831365418.89
2019-02-20,'300629,ÐÂ¾¢¸Õ,18.45,18.66,18.03,18.31,18.4,0.05,0.2717,6.1236,2798766,51447028.5,1845000922.5,843248596.95
2019-02-19,'300629,ÐÂ¾¢¸Õ,18.4,18.6,18.1,18.45,18.65,-0.25,-1.3405,5.6806,2596295,47566871.1,1840000920.0,840963370.4
2019-02-18,'300629,ÐÂ¾¢¸Õ,18.65,18.75,17.98,18.08,18.07,0.58,3.2097,6.2237,2844500,52254822.0,1865000932.5,852389503.15
2019-02-15,'300629,ÐÂ¾¢¸Õ,18.07,18.46,17.84,18.4,18.62,-0.55,-2.9538,6.1506,2811086,50870981.08,1807000903.5,825880875.17
2019-02-14,'300629,ÐÂ¾¢¸Õ,18.62,20.19,18.61,20.19,18.46,0.16,0.8667,10.506,4801696,92058371.84,1862000931.0,851018367.22
2019-02-13,'300629,ÐÂ¾¢¸Õ,18.46,18.46,18.46,18.46,16.78,1.68,10.0119,0.3718,169951,3137295.46,1846000923.0,843705642.26
2019-02-12,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-02-11,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-02-01,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-31,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-30,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-29,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-28,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-25,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-24,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-23,'300629,ÐÂ¾¢¸Õ,0.0,0.0,0.0,0.0,16.78,None,None,0.0,0,0.0,1678000839.0,766922030.18
2019-01-22,'300629,ÐÂ¾¢¸Õ,16.78,17.25,16.22,16.22,16.45,0.33,2.0061,3.3471,1529769,25643242.65,1678000839.0,766922030.18
2019-01-21,'300629,ÐÂ¾¢¸Õ,16.45,16.69,16.31,16.31,16.44,0.01,0.0608,1.8155,829773,13698105.27,1645000822.5,751839534.95
2019-01-18,'300629,ÐÂ¾¢¸Õ,16.44,16.51,16.17,16.42,16.2,0.24,1.4815,1.9187,876925,14314302.0,1644000822.0,751382489.64
2019-01-17,'300629,ÐÂ¾¢¸Õ,16.2,16.85,16.18,16.68,16.75,-0.55,-3.2836,2.3375,1068324,17661457.96,1620000810.0,740413402.2
2019-01-16,'300629,ÐÂ¾¢¸Õ,16.75,17.39,16.71,17.05,17.07,-0.32,-1.8746,2.0805,950865,15999256.6,1675000837.5,765550894.25
2019-01-15,'300629,ÐÂ¾¢¸Õ,17.07,17.14,16.41,16.68,16.7,0.37,2.2156,3.0755,1405634,23834754.62,1707000853.5,780176344.17
2019-01-14,'300629,ÐÂ¾¢¸Õ,16.7,17.29,16.7,17.2,17.42,-0.72,-4.1332,4.0031,1829595,30894157.56,1670000835.0,763265667.7
2019-01-11,'300629,ÐÂ¾¢¸Õ,17.42,17.55,16.53,16.63,16.73,0.69,4.1243,7.3457,3357295,57375633.26,1742000871.0,796172930.02
2019-01-10,'300629,ÐÂ¾¢¸Õ,16.73,17.05,16.67,17.0,17.21,-0.48,-2.7891,4.7628,2176837,36652696.79,1673000836.5,764636803.63
2019-01-09,'300629,ÐÂ¾¢¸Õ,17.21,17.78,17.0,17.75,18.0,-0.79,-4.3889,9.1212,4168818,72293123.68,1721000860.5,786574978.51
2019-01-08,'300629,ÐÂ¾¢¸Õ,18.0,19.43,18.0,18.72,17.66,0.34,1.9253,15.1264,6913466,130440503.41,1800000900.0,822681558.0
2019-01-07,'300629,ÐÂ¾¢¸Õ,17.66,17.66,16.97,16.97,16.05,1.61,10.0312,3.0646,1400658,24663179.78,1766000883.0,807142017.46
