ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'603336,ºê»Ô¹ûÊß,19.55,19.75,19.08,19.2,19.31,0.24,1.2429,12.1105,8317547,162637552.0,3389090250.0,1342700979.35
2019-04-09,'603336,ºê»Ô¹ûÊß,19.31,19.76,19.16,19.72,19.73,-0.42,-2.1287,10.2334,7028343,136331193.0,3347485050.0,1326217693.67
2019-04-08,'603336,ºê»Ô¹ûÊß,19.73,19.86,19.01,19.13,19.13,0.6,3.1364,16.2275,11145082,217384899.0,3420294150.0,1355063443.61
2019-04-04,'603336,ºê»Ô¹ûÊß,19.13,19.5,19.05,19.36,19.36,-0.23,-1.188,9.1848,6308129,121563974.0,3316281150.0,1313855229.41
2019-04-03,'603336,ºê»Ô¹ûÊß,19.36,19.74,19.24,19.24,19.5,-0.14,-0.7179,10.6709,7328798,142561484.0,3356152800.0,1329651711.52
2019-04-02,'603336,ºê»Ô¹ûÊß,19.5,20.25,19.48,19.67,19.84,-0.34,-1.7137,19.0923,13112668,258331411.0,3380422500.0,1339266961.5
2019-04-01,'603336,ºê»Ô¹ûÊß,19.84,20.37,18.66,18.9,19.27,0.57,2.958,24.3407,16717250,324834171.0,3439363200.0,1362618282.88
2019-03-29,'603336,ºê»Ô¹ûÊß,19.27,19.85,18.1,18.3,18.43,0.84,4.5578,25.7287,17670591,334213472.0,3340550850.0,1323470479.39
2019-03-28,'603336,ºê»Ô¹ûÊß,18.43,18.96,16.94,17.18,17.24,1.19,6.9026,16.1258,11075256,200385435.0,3194932650.0,1265778979.51
2019-03-27,'603336,ºê»Ô¹ûÊß,17.24,17.79,16.88,17.64,17.54,-0.3,-1.7104,6.637,4558330,78593715.0,2988640200.0,1184049354.68
2019-03-26,'603336,ºê»Ô¹ûÊß,17.54,18.57,17.48,18.48,18.47,-0.93,-5.0352,8.9051,6116030,109764329.0,3040646700.0,1204653461.78
2019-03-25,'603336,ºê»Ô¹ûÊß,18.47,18.85,18.05,18.05,18.42,0.05,0.2714,12.4718,8565701,158656836.0,3201866850.0,1268526193.79
2019-03-22,'603336,ºê»Ô¹ûÊß,18.42,18.47,18.01,18.1,18.19,0.23,1.2644,10.6404,7307860,133799938.0,3193199100.0,1265092175.94
2019-03-21,'603336,ºê»Ô¹ûÊß,18.19,18.44,17.88,18.2,18.07,0.12,0.6641,10.8238,7433823,135558763.0,3153327450.0,1249295693.83
2019-03-20,'603336,ºê»Ô¹ûÊß,18.07,18.33,17.63,17.71,17.65,0.42,2.3796,10.556,7249886,130743280.0,3132524850.0,1241054050.99
2019-03-19,'603336,ºê»Ô¹ûÊß,17.65,17.97,17.51,17.71,17.79,-0.14,-0.787,6.7496,4635620,81995453.0,3059715750.0,1212208301.05
2019-03-18,'603336,ºê»Ô¹ûÊß,17.79,17.9,17.3,17.36,17.38,0.41,2.359,6.6441,4563196,80401101.0,3083985450.0,1221823551.03
2019-03-15,'603336,ºê»Ô¹ûÊß,17.38,17.59,17.17,17.42,17.29,0.09,0.5205,5.7557,3953002,68853688.0,3012909900.0,1193664604.66
2019-03-14,'603336,ºê»Ô¹ûÊß,17.29,18.07,17.01,17.86,18.1,-0.81,-4.4751,9.1808,6305393,109785930.0,2997307950.0,1187483372.53
2019-03-13,'603336,ºê»Ô¹ûÊß,18.1,18.8,17.94,18.79,19.03,-0.93,-4.887,16.1745,11108705,204782537.0,3137725500.0,1243114461.7
2019-03-12,'603336,ºê»Ô¹ûÊß,19.03,19.2,17.78,18.0,17.69,1.34,7.5749,23.652,16244284,299466833.0,3298945650.0,1306987193.71
2019-03-11,'603336,ºê»Ô¹ûÊß,17.69,17.77,17.02,17.16,17.16,0.53,3.0886,9.8764,6783160,118377762.0,3066649950.0,1214955515.33
2019-03-08,'603336,ºê»Ô¹ûÊß,17.16,18.15,17.07,17.75,18.19,-1.03,-5.6625,12.5537,8621952,153190640.0,2974771800.0,1178554926.12
2019-03-07,'603336,ºê»Ô¹ûÊß,18.19,18.52,17.67,17.83,17.87,0.32,1.7907,16.2258,11143910,202017465.0,3153327450.0,1249295693.83
2019-03-06,'603336,ºê»Ô¹ûÊß,17.87,17.96,17.39,17.75,17.73,0.14,0.7896,14.5225,9974134,176860005.0,3097853850.0,1227317979.59
2019-03-05,'603336,ºê»Ô¹ûÊß,17.73,17.77,17.42,17.62,17.64,0.09,0.5102,12.7505,8757107,154162652.0,3073584150.0,1217702729.61
2019-03-04,'603336,ºê»Ô¹ûÊß,17.64,17.67,17.02,17.25,17.24,0.4,2.3202,16.2084,11131963,193577904.0,3057982200.0,1211521497.48
2019-03-01,'603336,ºê»Ô¹ûÊß,17.24,17.55,17.07,17.5,17.45,-0.21,-1.2034,7.8222,5372327,92777769.0,2988640200.0,1184049354.68
