ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'002821,¿­À³Ó¢,89.89,93.0,88.43,88.44,88.2,1.69,1.9161,2.324,2812930,254097745.28,20739316257.9,10880117865.3
2019-04-09,'002821,¿­À³Ó¢,88.2,88.89,86.0,86.0,86.3,1.9,2.2016,2.0373,2465934,217122604.44,20349401423.4,10675563418.8
2019-04-08,'002821,¿­À³Ó¢,86.3,90.27,86.0,90.27,90.37,-4.07,-4.5037,3.3562,4062237,355488193.72,19911035633.1,10445590964.2
2019-04-04,'002821,¿­À³Ó¢,90.37,90.47,87.18,89.71,89.7,0.67,0.7469,2.6081,3156810,281720588.64,20850061299.7,10938216169.6
2019-04-03,'002821,¿­À³Ó¢,89.7,89.88,87.63,87.76,88.4,1.3,1.4706,1.4392,1741952,155350138.98,20695479678.9,10857120619.8
2019-04-02,'002821,¿­À³Ó¢,88.4,91.81,87.75,91.61,91.64,-3.24,-3.5356,4.3915,5315371,471715141.59,20395545190.8,10699771045.6
2019-04-01,'002821,¿­À³Ó¢,91.64,95.0,90.66,92.6,92.04,-0.4,-0.4346,2.7758,3359775,310220397.08,21143074222.7,11091934599.8
2019-03-29,'002821,¿­À³Ó¢,92.04,92.99,87.24,89.47,88.85,3.19,3.5903,2.0849,2523548,229897683.97,21235361757.5,11140349853.4
2019-03-28,'002821,¿­À³Ó¢,88.85,90.23,88.51,89.98,90.2,-1.35,-1.4967,1.2118,1466748,130927290.24,20499368667.5,10754238205.9
2019-03-27,'002821,¿­À³Ó¢,90.2,90.41,88.28,88.47,88.22,1.98,2.2444,1.8672,2260011,202363119.19,20810839097.4,10917639686.8
2019-03-26,'002821,¿­À³Ó¢,88.22,91.8,87.97,90.71,89.7,-1.48,-1.6499,1.9115,2313659,207269239.78,20354015800.1,10677984181.5
2019-03-25,'002821,¿­À³Ó¢,89.7,93.6,89.65,91.07,92.65,-2.95,-3.184,1.7067,2065812,188564457.47,20695479678.9,10857120619.8
2019-03-22,'002821,¿­À³Ó¢,92.65,93.12,90.29,92.65,93.02,-0.37,-0.3978,1.7484,2116225,193583278.04,21376100248.0,11214183115.1
2019-03-21,'002821,¿­À³Ó¢,93.02,94.95,92.06,92.06,91.77,1.25,1.3621,1.4768,1787505,166910212.79,21461466217.7,11258967224.7
2019-03-20,'002821,¿­À³Ó¢,91.77,93.5,89.61,92.42,92.41,-0.64,-0.6926,1.9206,2324661,212280210.61,21173067671.5,11107669557.2
2019-03-19,'002821,¿­À³Ó¢,92.41,97.78,91.2,97.1,96.3,-3.89,-4.0395,2.8893,3497144,328457293.56,21320727727.2,11185133962.9
2019-03-18,'002821,¿­À³Ó¢,96.3,97.79,91.78,93.23,94.5,1.8,1.9048,3.7044,4483738,426228640.84,22218224003.1,11655972304.2
2019-03-15,'002821,¿­À³Ó¢,94.5,98.33,93.7,96.0,93.38,1.12,1.1994,2.2789,2758378,264854523.98,21802930096.5,11438103663.0
2019-03-14,'002821,¿­À³Ó¢,93.38,95.2,90.99,93.54,94.3,-0.92,-0.9756,1.1089,1342212,125275854.66,21544524999.1,11302540952.9
2019-03-13,'002821,¿­À³Ó¢,94.3,97.42,93.06,94.63,94.8,-0.5,-0.5274,1.2704,1537650,145945178.88,21756786329.1,11413896036.2
2019-03-12,'002821,¿­À³Ó¢,94.8,96.5,93.5,95.39,94.93,-0.13,-0.1369,1.9717,2386565,226539264.18,21872145747.6,11474415103.2
2019-03-11,'002821,¿­À³Ó¢,94.93,95.02,88.51,88.51,87.82,7.11,8.0961,2.0388,2467709,228718042.86,21902139196.4,11490150060.6
2019-03-08,'002821,¿­À³Ó¢,87.82,90.95,87.0,87.99,89.13,-1.31,-1.4698,1.4002,1694749,150465812.04,20261728265.3,10629568927.9
2019-03-07,'002821,¿­À³Ó¢,89.13,90.57,87.19,90.4,90.57,-1.44,-1.5899,1.9538,2364865,210392389.14,20563969941.8,10788128883.4
2019-03-06,'002821,¿­À³Ó¢,90.57,92.85,89.05,91.79,91.92,-1.35,-1.4687,2.8283,3423292,310371616.49,20896205067.1,10962423796.4
2019-03-05,'002821,¿­À³Ó¢,91.92,92.0,88.24,89.0,89.87,2.05,2.2811,1.8303,2215406,199912931.76,21207675497.0,11125825277.3
2019-03-04,'002821,¿­À³Ó¢,89.87,91.37,85.0,85.0,84.37,5.5,6.5189,3.2307,3910348,348754680.93,20734701881.2,10877697102.6
2019-03-01,'002821,¿­À³Ó¢,84.37,85.29,82.75,84.35,84.3,0.07,0.083,1.9198,2323663,195384113.96,19465748277.7,10211987365.6
2019-02-28,'002821,¿­À³Ó¢,84.3,84.6,77.67,78.0,79.91,4.39,5.4937,3.8584,4670133,383995653.91,19449597959.1,10203514696.2
2019-02-27,'002821,¿­À³Ó¢,79.91,83.68,79.59,81.7,81.8,-1.89,-2.3105,1.9383,2346120,189151078.2,18436742264.7,9672157287.94
2019-02-26,'002821,¿­À³Ó¢,81.8,85.92,81.69,82.0,82.78,-0.98,-1.1839,1.9603,2372769,199585098.84,18872800866.6,9900919361.2
2019-02-25,'002821,¿­À³Ó¢,82.78,83.0,80.0,80.3,80.1,2.68,3.3458,2.06,2493423,203267354.54,19098905326.9,10019536732.5
2019-02-22,'002821,¿­À³Ó¢,80.1,80.11,77.9,78.99,79.13,0.97,1.2258,1.2896,1560893,123457063.14,18480578843.7,9695154533.4
2019-02-21,'002821,¿­À³Ó¢,79.13,81.0,78.82,79.63,80.0,-0.87,-1.0875,1.4027,1697819,135721369.86,18267353339.8,9577747543.42
2019-02-20,'002821,¿­À³Ó¢,80.0,81.33,78.6,80.66,81.0,-1.0,-1.2346,1.8526,2242380,178394005.34,18468194960.0,9683050720.0
2019-02-19,'002821,¿­À³Ó¢,81.0,83.45,80.36,81.9,81.87,-0.87,-1.0627,1.8209,2204006,179906772.36,18699047397.0,9804088854.0
2019-02-18,'002821,¿­À³Ó¢,81.87,81.99,77.52,77.52,77.14,4.73,6.1317,1.856,2246432,180972260.0,18899889017.2,9909392030.58
2019-02-15,'002821,¿­À³Ó¢,77.14,78.3,76.68,77.34,77.8,-0.66,-0.8483,0.8932,1081068,83648648.75,17807956990.2,9336881656.76
2019-02-14,'002821,¿­À³Ó¢,77.8,78.68,76.56,77.27,77.17,0.63,0.8164,1.1293,1366829,106412945.65,17960319598.6,9416766825.2
2019-02-13,'002821,¿­À³Ó¢,77.17,78.2,76.0,77.37,77.15,0.02,0.0259,1.3277,1607065,123764306.21,17814882563.3,9340512800.78
2019-02-12,'002821,¿­À³Ó¢,77.15,78.49,74.42,75.0,74.15,3.0,4.0459,1.6465,1992878,153325869.01,17810265514.5,9338092038.1
2019-02-11,'002821,¿­À³Ó¢,74.15,74.98,72.51,72.51,73.08,1.07,1.4641,0.8109,981463,72539783.41,17117708203.5,8974977636.1
2019-02-01,'002821,¿­À³Ó¢,73.08,73.84,71.1,71.1,71.0,2.08,2.9296,1.3689,1656877,120986387.61,16870696096.0,8845466832.72
2019-01-31,'002821,¿­À³Ó¢,71.0,72.3,69.69,69.69,69.63,1.37,1.9675,0.9406,1138540,81267182.86,16390523027.0,8593707514.0
2019-01-30,'002821,¿­À³Ó¢,69.63,71.24,69.61,71.2,71.5,-1.87,-2.6154,0.9293,1124821,79174700.58,16074255188.3,8427885270.42
2019-01-29,'002821,¿­À³Ó¢,71.5,72.39,70.5,71.06,70.85,0.65,0.9174,0.7438,900339,64397608.61,16505949245.5,8654226581.0
2019-01-28,'002821,¿­À³Ó¢,70.85,73.12,70.37,71.0,70.8,0.05,0.0706,1.1682,1413923,101181618.63,16355895161.5,8575551793.9
2019-01-25,'002821,¿­À³Ó¢,70.8,72.31,69.68,70.74,70.11,0.69,0.9842,1.5973,1933399,137535425.89,16344352539.6,8569499887.2
2019-01-24,'002821,¿­À³Ó¢,70.11,72.37,69.38,72.01,72.44,-2.33,-3.2165,2.668,3229265,227030676.14,16185064358.1,8485983574.74
2019-01-23,'002821,¿­À³Ó¢,72.44,73.24,71.9,72.76,72.88,-0.44,-0.6037,0.683,826641,59943685.65,16722950536.3,8768002426.96
2019-01-22,'002821,¿­À³Ó¢,72.88,75.4,72.37,75.4,75.44,-2.56,-3.3934,1.2068,1460663,107368800.57,16824525608.6,8821259205.92
2019-01-21,'002821,¿­À³Ó¢,75.44,75.88,72.91,73.65,73.41,2.03,2.7653,1.7255,2088557,156303166.86,17415507847.3,9131116828.96
2019-01-18,'002821,¿­À³Ó¢,73.41,73.73,72.0,72.6,72.06,1.35,1.8734,0.8805,1065719,77910687.82,16946877400.2,8885409416.94
2019-01-17,'002821,¿­À³Ó¢,72.06,73.45,72.02,73.0,73.0,-0.94,-1.2877,0.5561,673121,48997906.95,16635226610.2,8722007936.04
2019-01-16,'002821,¿­À³Ó¢,73.0,73.98,71.35,71.5,71.64,1.36,1.8984,1.105,1337495,97892598.62,16852227901.0,8835783782.0
2019-01-15,'002821,¿­À³Ó¢,71.64,71.8,69.8,70.33,70.68,0.96,1.3582,0.9302,1125890,80020178.56,16538268586.7,8671171919.76
2019-01-14,'002821,¿­À³Ó¢,70.68,71.09,69.55,71.02,70.99,-0.31,-0.4367,0.8149,986312,69104705.55,16316650247.2,8554975311.12
2019-01-11,'002821,¿­À³Ó¢,70.99,72.3,70.0,71.5,70.99,0.0,0.0,0.5732,693841,49295070.96,16388214502.6,8592497132.66
