ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'002776,°Ø±¤Áú,25.91,26.18,25.4,25.96,25.82,0.09,0.3486,0.7917,2855622,73312619.92,9345408046.64,9345408046.64
2019-04-09,'002776,°Ø±¤Áú,25.82,26.45,25.58,26.45,25.99,-0.17,-0.6541,0.9059,3267474,84735904.3,9312946189.28,9312946189.28
2019-04-08,'002776,°Ø±¤Áú,25.99,26.91,24.75,24.75,24.47,1.52,6.2117,1.5206,5484556,142242626.02,9374263030.96,9374263030.96
2019-04-04,'002776,°Ø±¤Áú,24.47,24.5,24.13,24.13,24.13,0.34,1.409,0.7405,2670896,64962012.07,8826018328.88,8826018328.88
2019-04-03,'002776,°Ø±¤Áú,24.13,24.15,23.8,24.02,24.03,0.1,0.4161,0.6007,2166596,51832561.2,8703384645.52,8703384645.52
2019-04-02,'002776,°Ø±¤Áú,24.03,24.28,23.85,24.28,24.05,-0.02,-0.0832,1.2357,4456887,107090324.8,8667315915.12,8667315915.12
2019-04-01,'002776,°Ø±¤Áú,24.05,24.29,23.8,24.11,24.11,-0.06,-0.2489,0.9986,3601872,86121429.09,8674529661.2,8674529661.2
2019-03-29,'002776,°Ø±¤Áú,24.11,24.59,23.81,24.59,24.35,-0.24,-0.9856,1.0297,3714161,89932132.28,8696170899.44,8696170899.44
2019-03-28,'002776,°Ø±¤Áú,24.35,24.85,24.05,24.25,23.88,0.47,1.9682,1.0346,3731607,91459311.45,8782735852.4,8782735852.4
2019-03-27,'002776,°Ø±¤Áú,23.88,23.98,23.68,23.96,23.98,-0.1,-0.417,0.4107,1481479,35274507.99,8613212819.52,8613212819.52
2019-03-26,'002776,°Ø±¤Áú,23.98,24.12,23.65,23.93,24.06,-0.08,-0.3325,0.6288,2268017,54196066.17,8649281549.92,8649281549.92
2019-03-25,'002776,°Ø±¤Áú,24.06,24.27,23.8,24.26,24.22,-0.16,-0.6606,0.5925,2137049,51191174.6,8678136534.24,8678136534.24
2019-03-22,'002776,°Ø±¤Áú,24.22,24.38,23.8,24.37,24.37,-0.15,-0.6155,0.5667,2044157,49145011.57,8735846502.88,8735846502.88
2019-03-21,'002776,°Ø±¤Áú,24.37,24.46,23.8,24.3,24.3,0.07,0.2881,0.7489,2701077,64935626.56,8789949598.48,8789949598.48
2019-03-20,'002776,°Ø±¤Áú,24.3,24.7,23.71,24.45,24.38,-0.08,-0.3281,0.6346,2288772,54992352.08,8764701487.2,8764701487.2
2019-03-19,'002776,°Ø±¤Áú,24.38,25.09,24.27,25.05,24.95,-0.57,-2.2846,0.925,3336316,81900274.27,8793556471.52,8793556471.52
2019-03-18,'002776,°Ø±¤Áú,24.95,25.48,24.41,25.48,24.85,0.1,0.4024,1.0871,3920900,97144248.49,8999148234.8,8999148234.8
2019-03-15,'002776,°Ø±¤Áú,24.85,25.5,23.44,23.48,23.38,1.47,6.2874,1.2837,4630317,112504241.89,8963079504.4,8963079504.4
2019-03-14,'002776,°Ø±¤Áú,23.38,23.73,23.2,23.39,23.33,0.05,0.2143,0.7076,2552372,59720731.83,8432869167.52,8432869167.52
2019-03-13,'002776,°Ø±¤Áú,23.33,24.2,23.22,23.85,23.91,-0.58,-2.4258,0.9026,3255511,77043120.48,8414834802.32,8414834802.32
2019-03-12,'002776,°Ø±¤Áú,23.91,24.39,23.52,24.29,24.12,-0.21,-0.8706,1.2084,4358366,104000797.87,8624033438.64,8624033438.64
2019-03-11,'002776,°Ø±¤Áú,24.12,24.58,23.84,24.28,24.29,-0.17,-0.6999,1.1619,4190809,100764114.01,8699777772.48,8699777772.48
2019-03-08,'002776,°Ø±¤Áú,24.29,24.98,23.63,24.97,24.99,-0.7,-2.8011,1.9202,6925842,167739633.86,8761094614.16,8761094614.16
2019-03-07,'002776,°Ø±¤Áú,24.99,25.43,24.95,25.43,25.5,-0.51,-2.0,0.6169,2225170,55855035.54,9013575726.96,9013575726.96
2019-03-06,'002776,°Ø±¤Áú,25.5,25.79,25.02,25.4,25.11,0.39,1.5532,1.6488,5947145,150543235.45,9197526252.0,9197526252.0
2019-03-05,'002776,°Ø±¤Áú,25.11,25.48,24.92,25.4,25.12,-0.01,-0.0398,0.9656,3482666,87409950.37,9056858203.44,9056858203.44
2019-03-04,'002776,°Ø±¤Áú,25.12,25.5,23.41,23.8,23.65,1.47,6.2156,1.6316,5885063,143352569.26,9060465076.48,9060465076.48
2019-03-01,'002776,°Ø±¤Áú,23.65,24.12,23.25,23.83,23.65,0.0,0.0,1.1421,4119466,97117765.15,8530254739.6,8530254739.6
2019-02-28,'002776,°Ø±¤Áú,23.65,23.68,21.79,22.15,21.72,1.93,8.8858,2.5526,9206831,208971563.93,8530254739.6,8530254739.6
2019-02-27,'002776,°Ø±¤Áú,21.72,21.99,21.12,21.45,21.42,0.3,1.4006,2.1886,7893893,169366026.25,7834128242.88,7834128242.88
2019-02-26,'002776,°Ø±¤Áú,21.42,23.0,20.99,22.67,21.88,-0.46,-2.1024,2.3139,8345978,185514237.05,7725922051.68,7725922051.68
2019-02-25,'002776,°Ø±¤Áú,21.88,21.88,20.26,20.29,19.89,1.99,10.005,1.8462,6659067,142297478.41,7891838211.52,7891838211.52
2019-02-22,'002776,°Ø±¤Áú,19.89,19.97,18.18,18.18,18.15,1.74,9.5868,2.5995,9376237,180406505.02,7174070476.56,7174070476.56
2019-02-21,'002776,°Ø±¤Áú,18.15,18.45,18.09,18.45,18.47,-0.32,-1.7325,0.5507,1986404,36152811.56,6546474567.6,6546474567.6
2019-02-20,'002776,°Ø±¤Áú,18.47,18.48,18.2,18.48,18.52,-0.05,-0.27,0.5923,2136387,39202438.31,6661894504.88,6661894504.88
2019-02-19,'002776,°Ø±¤Áú,18.52,18.8,18.44,18.8,18.7,-0.18,-0.9626,0.5514,1988650,36931203.99,6679928870.08,6679928870.08
2019-02-18,'002776,°Ø±¤Áú,18.7,19.0,18.23,18.5,18.56,0.14,0.7543,1.4183,5115602,94276896.38,6744852584.8,6744852584.8
2019-02-15,'002776,°Ø±¤Áú,18.56,18.56,18.0,18.42,18.21,0.35,1.922,0.8481,3059026,55860482.79,6694356362.24,6694356362.24
2019-02-14,'002776,°Ø±¤Áú,18.21,18.31,18.07,18.3,18.24,-0.03,-0.1645,0.6494,2342377,42568947.19,6568115805.84,6568115805.84
2019-02-13,'002776,°Ø±¤Áú,18.24,18.34,17.88,18.34,18.36,-0.12,-0.6536,0.6453,2327590,42229869.88,6578936424.96,6578936424.96
2019-02-12,'002776,°Ø±¤Áú,18.36,18.56,18.2,18.41,18.5,-0.14,-0.7568,0.5767,2079999,38234288.2,6622218901.44,6622218901.44
2019-02-11,'002776,°Ø±¤Áú,18.5,18.62,18.24,18.62,18.55,-0.05,-0.2695,0.5367,1935666,35716636.4,6672715124.0,6672715124.0
2019-02-01,'002776,°Ø±¤Áú,18.55,18.68,18.32,18.32,18.27,0.28,1.5326,0.943,3401213,63004917.58,6690749489.2,6690749489.2
2019-01-31,'002776,°Ø±¤Áú,18.27,18.34,17.46,17.47,17.48,0.79,4.5195,1.5145,5462761,99135340.8,6589757044.08,6589757044.08
2019-01-30,'002776,°Ø±¤Áú,17.48,17.79,17.35,17.79,17.69,-0.21,-1.1871,1.0728,3869379,67863724.53,6304814073.92,6304814073.92
2019-01-29,'002776,°Ø±¤Áú,17.69,17.98,17.54,17.85,17.88,-0.19,-1.0626,0.4464,1610174,28447161.58,6380558407.76,6380558407.76
2019-01-28,'002776,°Ø±¤Áú,17.88,18.03,17.66,17.89,17.93,-0.05,-0.2789,0.8734,3150134,55921981.93,6449088995.52,6449088995.52
2019-01-25,'002776,°Ø±¤Áú,17.93,17.95,17.7,17.95,17.95,-0.02,-0.1114,0.2252,812367,14483592.69,6467123360.72,6467123360.72
2019-01-24,'002776,°Ø±¤Áú,17.95,18.19,17.68,18.0,17.95,0.0,0.0,0.3893,1404203,25023836.33,6474337106.8,6474337106.8
2019-01-23,'002776,°Ø±¤Áú,17.95,18.3,17.65,18.19,18.18,-0.23,-1.2651,0.8599,3101598,55454753.16,6474337106.8,6474337106.8
2019-01-22,'002776,°Ø±¤Áú,18.18,18.58,18.0,18.3,18.4,-0.22,-1.1957,1.0109,3646158,66454799.34,6557295186.72,6557295186.72
2019-01-21,'002776,°Ø±¤Áú,18.4,18.6,18.19,18.35,18.38,0.02,0.1088,0.6382,2301728,42297365.55,6636646393.6,6636646393.6
2019-01-18,'002776,°Ø±¤Áú,18.38,18.39,17.87,17.99,17.99,0.39,2.1679,1.3748,4958646,89910332.01,6629432647.52,6629432647.52
2019-01-17,'002776,°Ø±¤Áú,17.99,17.99,17.4,17.68,17.66,0.33,1.8686,1.0667,3847472,67933862.18,6488764598.96,6488764598.96
2019-01-16,'002776,°Ø±¤Áú,17.66,18.0,17.59,18.0,17.69,-0.03,-0.1696,0.5678,2047990,36234674.55,6369737788.64,6369737788.64
2019-01-15,'002776,°Ø±¤Áú,17.69,18.0,17.69,18.0,17.89,-0.2,-1.1179,0.4822,1739205,31025979.4,6380558407.76,6380558407.76
2019-01-14,'002776,°Ø±¤Áú,17.89,17.95,17.22,17.49,17.84,0.05,0.2803,0.9214,3323211,58585964.51,6452695868.56,6452695868.56
2019-01-11,'002776,°Ø±¤Áú,17.84,18.29,17.76,18.29,18.01,-0.17,-0.9439,0.6896,2487302,44671087.27,6434661503.36,6434661503.36
2019-01-10,'002776,°Ø±¤Áú,18.01,18.12,17.84,18.0,18.09,-0.08,-0.4422,0.9851,3552987,63892408.02,6495978345.04,6495978345.04
2019-01-09,'002776,°Ø±¤Áú,18.09,18.19,17.86,18.09,18.06,0.03,0.1661,0.8334,3005792,54097854.08,6524833329.36,6524833329.36
2019-01-08,'002776,°Ø±¤Áú,18.06,18.44,17.19,17.46,17.44,0.62,3.555,0.9875,3561726,62432820.62,6514012710.24,6514012710.24
2019-01-07,'002776,°Ø±¤Áú,17.44,17.56,16.82,16.9,16.9,0.54,3.1953,0.8033,2897328,49941083.24,6290386581.76,6290386581.76
2019-01-04,'002776,°Ø±¤Áú,16.9,16.9,16.25,16.44,16.49,0.41,2.4864,2.2259,8028637,131687658.15,6095615437.6,6095615437.6
2019-01-03,'002776,°Ø±¤Áú,16.49,16.49,16.09,16.26,16.26,0.23,1.4145,1.1771,4245725,69306989.36,5947733642.96,5947733642.96
2019-01-02,'002776,°Ø±¤Áú,16.26,16.35,16.01,16.26,16.26,0.0,0.0,0.3832,1382049,22336063.06,5864775563.04,5864775563.04
2018-12-28,'002776,°Ø±¤Áú,16.26,16.29,15.9,16.1,16.12,0.14,0.8685,0.5919,2135075,34405362.3,5864775563.04,5864775563.04
2018-12-27,'002776,°Ø±¤Áú,16.12,16.4,15.9,16.15,16.1,0.02,0.1242,0.4599,1658936,26673992.15,5814279340.48,5814279340.48
2018-12-26,'002776,°Ø±¤Áú,16.1,16.23,16.05,16.2,16.2,-0.1,-0.6173,0.1841,664161,10710156.01,5807065594.4,5807065594.4
2018-12-25,'002776,°Ø±¤Áú,16.2,16.29,15.6,16.13,16.31,-0.11,-0.6744,0.8511,3069919,48986442.15,5843134324.8,5843134324.8
2018-12-24,'002776,°Ø±¤Áú,16.31,16.43,16.1,16.25,16.24,0.07,0.431,0.5047,1820267,29607517.77,5882809928.24,5882809928.24
2018-12-21,'002776,°Ø±¤Áú,16.24,16.49,16.14,16.4,16.4,-0.16,-0.9756,0.3391,1223193,19873761.88,5857561816.96,5857561816.96
