ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'600800,Ìì½ò´Å¿¨,9.28,9.53,8.71,8.78,9.03,0.25,2.7685,11.8047,72121380,668812062.0,5672595316.16,5669672116.16
2019-04-09,'600800,Ìì½ò´Å¿¨,9.03,9.37,8.55,8.7,8.97,0.06,0.6689,11.3155,69132456,615163641.0,5519777554.41,5516933104.41
2019-04-08,'600800,Ìì½ò´Å¿¨,8.97,9.16,8.38,8.5,8.37,0.6,7.1685,12.4893,76304189,669801296.0,5483101291.59,5480275741.59
2019-04-04,'600800,Ìì½ò´Å¿¨,8.37,8.68,8.29,8.44,8.33,0.04,0.4802,7.0191,42883596,363525474.0,5116338663.39,5113702113.39
2019-04-03,'600800,Ìì½ò´Å¿¨,8.33,8.47,8.12,8.28,8.5,-0.17,-2.0,6.6903,40874504,338712462.0,5091887821.51,5089263871.51
2019-04-02,'600800,Ìì½ò´Å¿¨,8.5,8.97,8.38,8.59,8.26,0.24,2.9056,11.0797,67692001,585607435.0,5195803899.5,5193126399.5
2019-04-01,'600800,Ìì½ò´Å¿¨,8.26,8.34,7.85,7.98,8.02,0.24,2.9925,8.0137,48960009,399902183.0,5049098848.22,5046496948.22
2019-03-29,'600800,Ìì½ò´Å¿¨,8.02,8.47,7.51,7.97,8.28,-0.26,-3.1401,10.3519,63245422,497069421.0,4902393796.94,4899867496.94
2019-03-28,'600800,Ìì½ò´Å¿¨,8.28,8.79,8.28,8.7,9.2,-0.92,-10.0,12.8497,78505848,665763013.0,5061324269.16,5058716069.16
2019-03-27,'600800,Ìì½ò´Å¿¨,9.2,9.2,8.21,8.5,8.36,0.84,10.0478,17.356,106037361,942213481.0,5623693632.4,5620795632.4
2019-03-26,'600800,Ìì½ò´Å¿¨,8.36,9.29,8.11,8.75,8.92,-0.56,-6.278,13.4097,81927471,716970637.0,5110225952.92,5107592552.92
2019-03-25,'600800,Ìì½ò´Å¿¨,8.92,10.1,8.7,8.89,9.26,-0.34,-3.6717,21.0308,128488992,1203121155.0,5452537739.24,5449727939.24
2019-03-22,'600800,Ìì½ò´Å¿¨,9.26,9.26,8.26,8.5,8.42,0.84,9.9762,15.0245,91793089,816072831.0,5660369895.22,5657452995.22
2019-03-21,'600800,Ìì½ò´Å¿¨,8.42,8.8,8.3,8.4,8.0,0.42,5.25,12.0846,73831851,638899049.0,5146902215.74,5144249915.74
2019-03-20,'600800,Ìì½ò´Å¿¨,8.0,8.0,7.16,7.29,7.27,0.73,10.0413,9.1346,55808482,423644616.0,4890168376.0,4887648376.0
2019-03-19,'600800,Ìì½ò´Å¿¨,7.27,7.55,6.9,6.96,7.03,0.24,3.4139,7.0125,42843571,312619480.0,4443940511.69,4441650461.69
2019-03-18,'600800,Ìì½ò´Å¿¨,7.03,7.13,6.85,7.05,7.15,-0.12,-1.6783,5.2985,32371490,226072929.0,4297235460.41,4295021010.41
2019-03-15,'600800,Ìì½ò´Å¿¨,7.15,7.15,6.51,6.58,6.5,0.65,10.0,6.4731,39548013,271519551.0,4370587986.05,4368335736.05
2019-03-14,'600800,Ìì½ò´Å¿¨,6.5,6.9,6.42,6.9,7.02,-0.52,-7.4074,4.8966,29915793,198543572.0,3973261805.5,3971214305.5
2019-03-13,'600800,Ìì½ò´Å¿¨,7.02,7.39,6.89,6.93,6.98,0.04,0.5731,7.0963,43355332,309908442.0,4291122749.94,4288911449.94
2019-03-12,'600800,Ìì½ò´Å¿¨,6.98,7.14,6.83,7.0,6.89,0.09,1.3062,6.1324,37466257,261696723.0,4266671908.06,4264473208.06
2019-03-11,'600800,Ìì½ò´Å¿¨,6.89,6.91,6.48,6.6,6.56,0.33,5.0305,5.123,31299101,210815515.0,4211657513.83,4209487163.83
2019-03-08,'600800,Ìì½ò´Å¿¨,6.56,7.6,6.45,6.78,7.13,-0.57,-7.9944,7.8885,48195165,336721393.0,4009938068.32,4007871668.32
2019-03-07,'600800,Ìì½ò´Å¿¨,7.13,7.2,6.7,6.94,6.63,0.5,7.5415,8.3439,50977298,356642941.0,4358362565.11,4356116615.11
2019-03-06,'600800,Ìì½ò´Å¿¨,6.63,6.78,6.27,6.36,6.43,0.2,3.1104,7.2062,44026439,288565431.0,4052727041.61,4050638591.61
2019-03-05,'600800,Ìì½ò´Å¿¨,6.43,6.56,6.09,6.1,6.15,0.28,4.5528,6.3285,38664432,246113384.0,3930472832.21,3928447382.21
2019-03-04,'600800,Ìì½ò´Å¿¨,6.15,6.31,6.03,6.08,6.08,0.07,1.1513,4.0958,25023289,154693435.0,3759316939.05,3757379689.05
2019-03-01,'600800,Ìì½ò´Å¿¨,6.08,6.22,6.02,6.16,6.16,-0.08,-1.2987,2.5286,15448737,94226202.0,3716527965.76,3714612765.76
2019-02-28,'600800,Ìì½ò´Å¿¨,6.16,6.25,6.02,6.1,6.06,0.1,1.6502,3.2467,19835958,122055093.0,3765429649.52,3763489249.52
2019-02-27,'600800,Ìì½ò´Å¿¨,6.06,6.25,5.95,6.0,6.03,0.03,0.4975,3.0956,18912777,115534255.0,3704302544.82,3702393644.82
2019-02-26,'600800,Ìì½ò´Å¿¨,6.03,6.18,6.02,6.14,6.23,-0.2,-3.2103,4.5043,27519183,167601146.0,3685964413.41,3684064963.41
2019-02-25,'600800,Ìì½ò´Å¿¨,6.23,6.29,5.98,5.98,6.05,0.18,2.9752,5.6,34213720,210161678.0,3808218622.81,3806256172.81
2019-02-22,'600800,Ìì½ò´Å¿¨,6.05,6.09,5.93,6.05,6.21,-0.16,-2.5765,4.3939,26844842,161654883.0,3698189834.35,3696284084.35
2019-02-21,'600800,Ìì½ò´Å¿¨,6.21,6.36,5.9,6.09,6.02,0.19,3.1561,6.4125,39177309,240315200.0,3795993201.87,3794037051.87
2019-02-20,'600800,Ìì½ò´Å¿¨,6.02,6.15,5.78,5.96,5.84,0.18,3.0822,3.4294,20952066,124829726.0,3679851702.94,3677955402.94
2019-02-19,'600800,Ìì½ò´Å¿¨,5.84,5.96,5.7,5.8,5.81,0.03,0.5164,2.9846,18234584,106369176.0,3569822914.48,3567983314.48
2019-02-18,'600800,Ìì½ò´Å¿¨,5.81,5.95,5.67,5.67,5.69,0.12,2.109,2.6929,16452466,96059875.0,3551484783.07,3549654633.07
2019-02-15,'600800,Ìì½ò´Å¿¨,5.69,5.85,5.48,5.56,5.58,0.11,1.9713,2.647,16171772,91333304.0,3478132257.43,3476339907.43
2019-02-14,'600800,Ìì½ò´Å¿¨,5.58,5.65,5.51,5.55,5.62,-0.04,-0.7117,1.5643,9557401,53209499.0,3410892442.26,3409134742.26
2019-02-13,'600800,Ìì½ò´Å¿¨,5.62,5.68,5.45,5.59,5.6,0.02,0.3571,2.9979,18315562,102204341.0,3435343284.14,3433572984.14
2019-02-12,'600800,Ìì½ò´Å¿¨,5.6,5.6,5.03,5.06,5.09,0.51,10.0196,3.0979,18926542,101804163.0,3423117863.2,3421353863.2
2019-02-11,'600800,Ìì½ò´Å¿¨,5.09,5.09,5.0,5.0,4.96,0.13,2.621,0.8857,5411101,27326664.0,3111369629.23,3109766279.23
2019-02-01,'600800,Ìì½ò´Å¿¨,4.96,4.98,4.82,4.84,4.83,0.13,2.6915,0.7117,4347901,21395453.0,3031904393.12,3030341993.12
2019-01-31,'600800,Ìì½ò´Å¿¨,4.83,5.06,4.76,5.0,5.01,-0.18,-3.5928,1.2844,7846893,38426823.0,2952439157.01,2950917707.01
2019-01-30,'600800,Ìì½ò´Å¿¨,5.01,5.11,5.0,5.03,5.15,-0.14,-2.7184,1.1399,6964463,35206950.0,3062467945.47,3060889795.47
2019-01-29,'600800,Ìì½ò´Å¿¨,5.15,5.34,5.05,5.31,5.39,-0.24,-4.4527,2.0956,12803367,66386333.0,3148045892.05,3146423642.05
2019-01-28,'600800,Ìì½ò´Å¿¨,5.39,5.76,5.31,5.66,5.85,-0.46,-7.8632,3.6613,22369229,123442555.0,3294750943.33,3293053093.33
2019-01-25,'600800,Ìì½ò´Å¿¨,5.85,6.4,5.69,5.83,5.87,-0.02,-0.3407,5.8717,35873721,215965197.0,3575935624.95,3574092874.95
2019-01-24,'600800,Ìì½ò´Å¿¨,5.87,5.87,5.23,5.23,5.34,0.53,9.9251,2.0454,12496452,71996661.0,3588161045.89,3586311995.89
2019-01-23,'600800,Ìì½ò´Å¿¨,5.34,5.57,5.28,5.57,5.06,0.28,5.5336,2.9896,18264872,99090013.0,3264187390.98,3262505290.98
2019-01-22,'600800,Ìì½ò´Å¿¨,5.06,5.07,4.97,5.05,5.05,0.01,0.198,0.482,2944683,14758155.0,3093031497.82,3091437597.82
2019-01-21,'600800,Ìì½ò´Å¿¨,5.05,5.11,5.02,5.07,5.07,-0.02,-0.3945,0.5249,3206800,16221391.0,3086918787.35,3085328037.35
2019-01-18,'600800,Ìì½ò´Å¿¨,5.07,5.18,4.96,5.0,5.01,0.06,1.1976,0.7759,4740138,23903012.0,3099144208.29,3097547158.29
2019-01-17,'600800,Ìì½ò´Å¿¨,5.01,5.14,5.0,5.1,5.15,-0.14,-2.7184,0.883,5394701,27222612.0,3062467945.47,3060889795.47
2019-01-16,'600800,Ìì½ò´Å¿¨,5.15,5.44,4.94,4.97,5.0,0.15,3.0,1.4985,9155088,47288512.0,3148045892.05,3146423642.05
2019-01-15,'600800,Ìì½ò´Å¿¨,5.0,5.01,4.9,5.0,5.01,-0.01,-0.1996,0.5673,3465933,17169350.0,3056355235.0,3054780235.0
2019-01-14,'600800,Ìì½ò´Å¿¨,5.01,5.05,4.97,5.02,5.05,-0.04,-0.7921,0.4025,2459185,12319673.0,3062467945.47,3060889795.47
2019-01-11,'600800,Ìì½ò´Å¿¨,5.05,5.07,5.0,5.0,5.0,0.05,1.0,0.3599,2199050,11074422.0,3086918787.35,3085328037.35
2019-01-10,'600800,Ìì½ò´Å¿¨,5.0,5.12,4.98,5.08,5.08,-0.08,-1.5748,0.5016,3064300,15483941.0,3056355235.0,3054780235.0
2019-01-09,'600800,Ìì½ò´Å¿¨,5.08,5.14,5.02,5.02,5.07,0.01,0.1972,0.64,3910136,19938059.0,3105256918.76,3103656718.76
2019-01-08,'600800,Ìì½ò´Å¿¨,5.07,5.11,4.98,5.07,5.05,0.02,0.396,0.3681,2248902,11368578.0,3099144208.29,3097547158.29
2019-01-07,'600800,Ìì½ò´Å¿¨,5.05,5.12,4.87,4.9,4.9,0.15,3.0612,0.67,4093103,20597939.0,3086918787.35,3085328037.35
2019-01-04,'600800,Ìì½ò´Å¿¨,4.9,4.9,4.52,4.76,4.81,0.09,1.8711,0.6994,4272774,20367426.0,2995228130.3,2993684630.3
2019-01-03,'600800,Ìì½ò´Å¿¨,4.81,4.99,4.81,4.98,4.94,-0.13,-2.6316,0.4661,2847810,13959954.0,2940213736.07,2938698586.07
2019-01-02,'600800,Ìì½ò´Å¿¨,4.94,5.08,4.94,5.05,5.01,-0.07,-1.3972,0.4241,2590887,12924790.0,3019678972.18,3018122872.18
2018-12-28,'600800,Ìì½ò´Å¿¨,5.01,5.15,5.01,5.05,5.06,-0.05,-0.9881,0.2644,1615500,8187697.0,3062467945.47,3060889795.47
2018-12-27,'600800,Ìì½ò´Å¿¨,5.06,5.26,5.04,5.26,5.15,-0.09,-1.7476,0.3671,2243000,11555023.0,3093031497.82,3091437597.82
2018-12-26,'600800,Ìì½ò´Å¿¨,5.15,5.24,5.09,5.09,5.09,0.06,1.1788,0.4055,2477327,12801399.0,3148045892.05,3146423642.05
2018-12-25,'600800,Ìì½ò´Å¿¨,5.09,5.18,5.01,5.16,5.21,-0.12,-2.3033,0.4822,2945876,14975868.0,3111369629.23,3109766279.23
2018-12-24,'600800,Ìì½ò´Å¿¨,5.21,5.25,5.15,5.25,5.26,-0.05,-0.9506,0.4235,2587500,13468065.0,3184722154.87,3183081004.87
2018-12-21,'600800,Ìì½ò´Å¿¨,5.26,5.43,5.23,5.35,5.43,-0.17,-3.1308,0.642,3922600,20763758.0,3215285707.22,3213628807.22
2018-12-20,'600800,Ìì½ò´Å¿¨,5.43,5.71,5.23,5.31,5.25,0.18,3.4286,1.0367,6333718,34758422.0,3319201785.21,3317491335.21
2018-12-19,'600800,Ìì½ò´Å¿¨,5.25,5.43,5.24,5.43,5.4,-0.15,-2.7778,0.3676,2246100,11956899.0,3209172996.75,3207519246.75
