»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-01-04,'600966,≤©ª„÷Ω“µ,3.19,3.19,3.08,3.1,3.12,0.07,2.2436,0.5352,7154230,22536294.0,4264533278.72,4264533278.72
2019-01-03,'600966,≤©ª„÷Ω“µ,3.12,3.15,3.11,3.11,3.11,0.01,0.3215,0.2598,3473200,10843830.0,4170954178.56,4170954178.56
2019-01-02,'600966,≤©ª„÷Ω“µ,3.11,3.15,3.11,3.14,3.14,-0.03,-0.9554,0.2207,2950543,9222363.0,4157585735.68,4157585735.68
2018-12-28,'600966,≤©ª„÷Ω“µ,3.14,3.15,3.12,3.13,3.13,0.01,0.3195,0.222,2967645,9305468.0,4197691064.32,4197691064.32
2018-12-27,'600966,≤©ª„÷Ω“µ,3.13,3.2,3.11,3.19,3.16,-0.03,-0.9494,0.3868,5171244,16332902.0,4184322621.44,4184322621.44
2018-12-26,'600966,≤©ª„÷Ω“µ,3.16,3.18,3.13,3.15,3.16,0.0,0.0,0.2581,3449767,10869745.0,4224427950.08,4224427950.08
2018-12-25,'600966,≤©ª„÷Ω“µ,3.16,3.2,3.09,3.2,3.23,-0.07,-2.1672,0.5616,7507757,23611427.0,4224427950.08,4224427950.08
2018-12-24,'600966,≤©ª„÷Ω“µ,3.23,3.23,3.18,3.19,3.2,0.03,0.9375,0.2612,3492100,11202880.0,4318007050.24,4318007050.24
2018-12-21,'600966,≤©ª„÷Ω“µ,3.2,3.22,3.18,3.21,3.23,-0.03,-0.9288,0.2626,3510000,11216220.0,4277901721.6,4277901721.6
2018-12-20,'600966,≤©ª„÷Ω“µ,3.23,3.25,3.19,3.22,3.23,0.0,0.0,0.4625,6182786,19882785.0,4318007050.24,4318007050.24
2018-12-19,'600966,≤©ª„÷Ω“µ,3.23,3.27,3.22,3.27,3.25,-0.02,-0.6154,0.3727,4982100,16170677.0,4318007050.24,4318007050.24
2018-12-18,'600966,≤©ª„÷Ω“µ,3.25,3.28,3.22,3.25,3.28,-0.03,-0.9146,0.5923,7918100,25745400.0,4344743936.0,4344743936.0
2018-12-17,'600966,≤©ª„÷Ω“µ,3.28,3.31,3.23,3.29,3.3,-0.02,-0.6061,0.8748,11695200,38206326.0,4384849264.64,4384849264.64
2018-12-14,'600966,≤©ª„÷Ω“µ,3.3,3.36,3.29,3.36,3.36,-0.06,-1.7857,0.4366,5836200,19409907.0,4411586150.4,4411586150.4
2018-12-13,'600966,≤©ª„÷Ω“µ,3.36,3.39,3.32,3.33,3.32,0.04,1.2048,0.4922,6580411,22100463.0,4491796807.68,4491796807.68
2018-12-12,'600966,≤©ª„÷Ω“µ,3.32,3.36,3.31,3.35,3.34,-0.02,-0.5988,0.2914,3896018,12971437.0,4438323036.16,4438323036.16
2018-12-11,'600966,≤©ª„÷Ω“µ,3.34,3.34,3.31,3.32,3.31,0.03,0.9063,0.2589,3460594,11503683.0,4465059921.92,4465059921.92
2018-12-10,'600966,≤©ª„÷Ω“µ,3.31,3.32,3.29,3.32,3.35,-0.04,-1.194,0.351,4691900,15512213.0,4424954593.28,4424954593.28
2018-12-07,'600966,≤©ª„÷Ω“µ,3.35,3.38,3.32,3.36,3.35,0.0,0.0,0.5177,6920400,23143989.0,4478428364.8,4478428364.8
2018-12-06,'600966,≤©ª„÷Ω“µ,3.35,3.42,3.33,3.42,3.43,-0.08,-2.3324,0.7705,10300251,34671271.0,4478428364.8,4478428364.8
2018-12-05,'600966,≤©ª„÷Ω“µ,3.43,3.47,3.4,3.44,3.49,-0.06,-1.7192,0.8555,11437016,39291722.0,4585375907.84,4585375907.84
2018-12-04,'600966,≤©ª„÷Ω“µ,3.49,3.49,3.41,3.43,3.44,0.05,1.4535,1.0333,13813971,47617779.0,4665586565.12,4665586565.12
2018-12-03,'600966,≤©ª„÷Ω“µ,3.44,3.44,3.36,3.38,3.32,0.12,3.6145,1.0261,13717386,46745173.0,4598744350.72,4598744350.72
2018-11-30,'600966,≤©ª„÷Ω“µ,3.32,3.33,3.26,3.28,3.29,0.03,0.9119,0.4536,6064126,19979253.0,4438323036.16,4438323036.16
2018-11-29,'600966,≤©ª„÷Ω“µ,3.29,3.39,3.28,3.39,3.36,-0.07,-2.0833,0.5013,6701400,22382601.0,4398217707.52,4398217707.52
2018-11-28,'600966,≤©ª„÷Ω“µ,3.36,3.36,3.26,3.34,3.33,0.03,0.9009,0.545,7286100,24241066.0,4491796807.68,4491796807.68
2018-11-27,'600966,≤©ª„÷Ω“µ,3.33,3.37,3.32,3.35,3.33,0.0,0.0,0.4069,5439340,18185254.0,4451691479.04,4451691479.04
2018-11-26,'600966,≤©ª„÷Ω“µ,3.33,3.36,3.3,3.31,3.33,0.0,0.0,0.4181,5589600,18616622.0,4451691479.04,4451691479.04
2018-11-23,'600966,≤©ª„÷Ω“µ,3.33,3.5,3.32,3.5,3.5,-0.17,-4.8571,1.1594,15499538,52487332.0,4451691479.04,4451691479.04
2018-11-22,'600966,≤©ª„÷Ω“µ,3.5,3.54,3.48,3.51,3.51,-0.01,-0.2849,0.7103,9495493,33271408.0,4678955008.0,4678955008.0
2018-11-21,'600966,≤©ª„÷Ω“µ,3.51,3.52,3.44,3.5,3.54,-0.03,-0.8475,0.8807,11773063,41035997.0,4692323450.88,4692323450.88
2018-11-20,'600966,≤©ª„÷Ω“µ,3.54,3.64,3.53,3.64,3.68,-0.14,-3.8043,1.1952,15978400,57291102.0,4732428779.52,4732428779.52
2018-11-19,'600966,≤©ª„÷Ω“µ,3.68,3.68,3.58,3.63,3.64,0.04,1.0989,1.633,21831049,79312074.0,4919586979.84,4919586979.84
2018-11-16,'600966,≤©ª„÷Ω“µ,3.64,3.66,3.58,3.63,3.63,0.01,0.2755,1.5287,20436916,74051986.0,4866113208.32,4866113208.32
2018-11-15,'600966,≤©ª„÷Ω“µ,3.63,3.63,3.57,3.6,3.59,0.04,1.1142,1.2615,16863879,60832189.0,4852744765.44,4852744765.44
2018-11-14,'600966,≤©ª„÷Ω“µ,3.59,3.67,3.58,3.62,3.65,-0.06,-1.6438,1.559,20841604,75527813.0,4799270993.92,4799270993.92
2018-11-13,'600966,≤©ª„÷Ω“µ,3.65,3.71,3.52,3.55,3.59,0.06,1.6713,2.1623,28907224,104742292.0,4879481651.2,4879481651.2
2018-11-12,'600966,≤©ª„÷Ω“µ,3.59,3.59,3.47,3.51,3.46,0.13,3.7572,1.7933,23973241,84828023.0,4799270993.92,4799270993.92
2018-11-09,'600966,≤©ª„÷Ω“µ,3.46,3.59,3.38,3.41,3.42,0.04,1.1696,1.8511,24745902,86540354.0,4625481236.48,4625481236.48
2018-11-08,'600966,≤©ª„÷Ω“µ,3.42,3.46,3.4,3.45,3.43,-0.01,-0.2915,0.6165,8242111,28325145.0,4572007464.96,4572007464.96
2018-11-07,'600966,≤©ª„÷Ω“µ,3.43,3.51,3.43,3.47,3.5,-0.07,-2.0,0.9263,12382980,42979384.0,4585375907.84,4585375907.84
2018-11-06,'600966,≤©ª„÷Ω“µ,3.5,3.5,3.4,3.44,3.46,0.04,1.1561,0.9906,13242642,45534986.0,4678955008.0,4678955008.0
2018-11-05,'600966,≤©ª„÷Ω“µ,3.46,3.47,3.4,3.4,3.51,-0.05,-1.4245,1.6082,21499323,73851513.0,4625481236.48,4625481236.48
2018-11-02,'600966,≤©ª„÷Ω“µ,3.51,3.56,3.27,3.3,3.24,0.27,8.3333,2.9641,39625266,134832108.0,4692323450.88,4692323450.88
2018-11-01,'600966,≤©ª„÷Ω“µ,3.24,3.29,3.24,3.25,3.25,-0.01,-0.3077,1.0565,14124121,46083881.0,4331375493.12,4331375493.12
2018-10-31,'600966,≤©ª„÷Ω“µ,3.25,3.28,3.21,3.22,3.25,0.0,0.0,0.9332,12475374,40561179.0,4344743936.0,4344743936.0
2018-10-30,'600966,≤©ª„÷Ω“µ,3.25,3.27,3.12,3.24,3.36,-0.11,-3.2738,1.3069,17470861,55739230.0,4344743936.0,4344743936.0
2018-10-29,'600966,≤©ª„÷Ω“µ,3.36,3.4,3.34,3.37,3.38,-0.02,-0.5917,0.3184,4256400,14329112.0,4491796807.68,4491796807.68
2018-10-26,'600966,≤©ª„÷Ω“µ,3.38,3.4,3.34,3.37,3.35,0.03,0.8955,0.5744,7678971,25852246.0,4518533693.44,4518533693.44
2018-10-25,'600966,≤©ª„÷Ω“µ,3.35,3.36,3.25,3.29,3.36,-0.01,-0.2976,0.4126,5515994,18210610.0,4478428364.8,4478428364.8
2018-10-24,'600966,≤©ª„÷Ω“µ,3.36,3.4,3.32,3.34,3.35,0.01,0.2985,0.3248,4342543,14595444.0,4491796807.68,4491796807.68
2018-10-23,'600966,≤©ª„÷Ω“µ,3.35,3.44,3.33,3.43,3.43,-0.08,-2.3324,0.6258,8366400,28326849.0,4478428364.8,4478428364.8
2018-10-22,'600966,≤©ª„÷Ω“µ,3.43,3.47,3.3,3.31,3.3,0.13,3.9394,1.0889,14557373,49613998.0,4585375907.84,4585375907.84
2018-10-19,'600966,XD≤©ª„÷Ω,3.3,3.31,3.21,3.23,3.25,0.05,1.5385,0.409,5468318,17827772.0,4411586150.4,4411586150.4
2018-10-18,'600966,≤©ª„÷Ω“µ,3.31,3.36,3.3,3.36,3.37,-0.06,-1.7804,0.3188,4261296,14171589.0,4424954593.28,4424954593.28
2018-10-17,'600966,≤©ª„÷Ω“µ,3.37,3.4,3.34,3.38,3.33,0.04,1.2012,0.3217,4300700,14477118.0,4505165250.56,4505165250.56
2018-10-16,'600966,≤©ª„÷Ω“µ,3.33,3.4,3.29,3.37,3.36,-0.03,-0.8929,0.3473,4643102,15575436.0,4451691479.04,4451691479.04
2018-10-15,'600966,≤©ª„÷Ω“µ,3.36,3.45,3.34,3.38,3.38,-0.02,-0.5917,0.4066,5435600,18438905.0,4491796807.68,4491796807.68
2018-10-12,'600966,≤©ª„÷Ω“µ,3.38,3.46,3.21,3.41,3.46,-0.08,-2.3121,0.8717,11653600,39211854.0,4518533693.44,4518533693.44
2018-10-11,'600966,≤©ª„÷Ω“µ,3.46,3.72,3.41,3.69,3.78,-0.32,-8.4656,0.9074,12130735,43485080.0,4625481236.48,4625481236.48
2018-10-10,'600966,≤©ª„÷Ω“µ,3.78,3.8,3.77,3.79,3.79,-0.01,-0.2639,0.4117,5503700,20818469.0,5053271408.64,5053271408.64
2018-10-09,'600966,≤©ª„÷Ω“µ,3.79,3.82,3.77,3.82,3.78,0.01,0.2646,0.3332,4454407,16885300.0,5066639851.52,5066639851.52
2018-10-08,'600966,≤©ª„÷Ω“µ,3.78,3.85,3.77,3.83,3.88,-0.1,-2.5773,0.4215,5634407,21476757.0,5053271408.64,5053271408.64
2018-09-28,'600966,≤©ª„÷Ω“µ,3.88,3.9,3.85,3.86,3.85,0.03,0.7792,0.2959,3956240,15349051.0,5186955837.44,5186955837.44
2018-09-27,'600966,≤©ª„÷Ω“µ,3.85,3.92,3.85,3.91,3.9,-0.05,-1.2821,0.3779,5052200,19580127.0,5146850508.8,5146850508.8
2018-09-26,'600966,≤©ª„÷Ω“µ,3.9,3.96,3.89,3.9,3.9,0.0,0.0,0.4991,6672600,26195039.0,5213692723.2,5213692723.2
2018-09-25,'600966,≤©ª„÷Ω“µ,3.9,3.91,3.88,3.9,3.92,-0.02,-0.5102,0.3509,4691554,18280530.0,5213692723.2,5213692723.2
2018-09-21,'600966,≤©ª„÷Ω“µ,3.92,3.93,3.84,3.84,3.85,0.07,1.8182,0.5937,7937102,30929902.0,5240429608.96,5240429608.96
2018-09-20,'600966,≤©ª„÷Ω“µ,3.85,3.89,3.83,3.87,3.89,-0.04,-1.0283,0.4405,5888474,22722146.0,5146850508.8,5146850508.8
2018-09-19,'600966,≤©ª„÷Ω“µ,3.89,3.92,3.8,3.82,3.83,0.06,1.5666,0.787,10521550,40651451.0,5200324280.32,5200324280.32
2018-09-18,'600966,≤©ª„÷Ω“µ,3.83,3.85,3.74,3.75,3.77,0.06,1.5915,0.5489,7338000,27864407.0,5120113623.04,5120113623.04
2018-09-17,'600966,≤©ª„÷Ω“µ,3.77,3.88,3.76,3.88,3.89,-0.12,-3.0848,0.5691,7607884,28987513.0,5039902965.76,5039902965.76
2018-09-14,'600966,≤©ª„÷Ω“µ,3.89,3.93,3.89,3.93,3.92,-0.03,-0.7653,0.3996,5341625,20861648.0,5200324280.32,5200324280.32
2018-09-13,'600966,≤©ª„÷Ω“µ,3.92,3.94,3.89,3.92,3.89,0.03,0.7712,0.3752,5015900,19621905.0,5240429608.96,5240429608.96
2018-09-12,'600966,≤©ª„÷Ω“µ,3.89,3.92,3.87,3.91,3.91,-0.02,-0.5115,0.3631,4853900,18891576.0,5200324280.32,5200324280.32
2018-09-11,'600966,≤©ª„÷Ω“µ,3.91,3.93,3.88,3.91,3.93,-0.02,-0.5089,0.4,5347317,20863336.0,5227061166.08,5227061166.08
2018-09-10,'600966,≤©ª„÷Ω“µ,3.93,3.96,3.91,3.96,3.96,-0.03,-0.7576,0.4747,6346359,24920595.0,5253798051.84,5253798051.84
2018-09-07,'600966,≤©ª„÷Ω“µ,3.96,3.99,3.93,3.96,3.94,0.02,0.5076,0.7107,9500871,37671967.0,5293903380.48,5293903380.48
2018-09-06,'600966,≤©ª„÷Ω“µ,3.94,3.97,3.92,3.93,3.95,-0.01,-0.2532,0.5664,7571746,29898207.0,5267166494.72,5267166494.72
2018-09-05,'600966,≤©ª„÷Ω“µ,3.95,4.01,3.94,4.01,4.03,-0.08,-1.9851,0.6695,8950820,35639842.0,5280534937.6,5280534937.6
2018-09-04,'600966,≤©ª„÷Ω“µ,4.03,4.05,3.98,4.0,4.0,0.03,0.75,0.6528,8726823,35074648.0,5387482480.64,5387482480.64
2018-09-03,'600966,≤©ª„÷Ω“µ,4.0,4.03,3.94,4.01,4.01,-0.01,-0.2494,0.6687,8939000,35525240.0,5347377152.0,5347377152.0
2018-08-31,'600966,≤©ª„÷Ω“µ,4.01,4.05,3.98,4.05,4.04,-0.03,-0.7426,0.6071,8116474,32546712.0,5360745594.88,5360745594.88
2018-08-30,'600966,≤©ª„÷Ω“µ,4.04,4.15,4.03,4.13,4.13,-0.09,-2.1792,0.8791,11752858,47864470.0,5400850923.52,5400850923.52
2018-08-29,'600966,≤©ª„÷Ω“µ,4.13,4.16,4.1,4.14,4.16,-0.03,-0.7212,0.6865,9177601,37866032.0,5521166909.44,5521166909.44
2018-08-28,'600966,≤©ª„÷Ω“µ,4.16,4.19,4.12,4.18,4.2,-0.04,-0.9524,0.9641,12888796,53658573.0,5561272238.08,5561272238.08
2018-08-27,'600966,≤©ª„÷Ω“µ,4.2,4.2,4.15,4.15,4.12,0.08,1.9417,1.1681,15615191,65208228.0,5614746009.6,5614746009.6
2018-08-24,'600966,≤©ª„÷Ω“µ,4.12,4.15,4.08,4.13,4.14,-0.02,-0.4831,0.6203,8292194,34135977.0,5507798466.56,5507798466.56
2018-08-23,'600966,≤©ª„÷Ω“µ,4.14,4.16,4.09,4.14,4.15,-0.01,-0.241,0.8854,11836132,48902218.0,5534535352.32,5534535352.32
2018-08-22,'600966,≤©ª„÷Ω“µ,4.15,4.18,4.13,4.15,4.18,-0.03,-0.7177,1.1268,15063840,62517841.0,5547903795.2,5547903795.2
2018-08-21,'600966,≤©ª„÷Ω“µ,4.18,4.21,4.0,4.01,4.02,0.16,3.9801,1.9399,25933062,107873635.0,5588009123.84,5588009123.84
2018-08-20,'600966,≤©ª„÷Ω“µ,4.02,4.04,3.95,3.99,4.0,0.02,0.5,0.5052,6753319,26949059.0,5374114037.76,5374114037.76
2018-08-17,'600966,≤©ª„÷Ω“µ,4.0,4.09,3.99,4.07,4.04,-0.04,-0.9901,0.5034,6730136,27130437.0,5347377152.0,5347377152.0
2018-08-16,'600966,≤©ª„÷Ω“µ,4.04,4.1,3.98,4.05,4.07,-0.03,-0.7371,0.6109,8166330,33017064.0,5400850923.52,5400850923.52
2018-08-15,'600966,≤©ª„÷Ω“µ,4.07,4.17,4.06,4.17,4.17,-0.1,-2.3981,0.6287,8404158,34412041.0,5440956252.16,5440956252.16
2018-08-14,'600966,≤©ª„÷Ω“µ,4.17,4.18,4.11,4.14,4.14,0.03,0.7246,0.6057,8097815,33597568.0,5574640680.96,5574640680.96
2018-08-13,'600966,≤©ª„÷Ω“µ,4.14,4.17,4.05,4.09,4.13,0.01,0.2421,0.7028,9395820,38485616.0,5534535352.32,5534535352.32
2018-08-10,'600966,≤©ª„÷Ω“µ,4.13,4.15,4.09,4.09,4.1,0.03,0.7317,0.6671,8918723,36751949.0,5521166909.44,5521166909.44
