»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-12-27,'603579,»ŸÃ©Ω°øµ,28.52,29.59,28.52,29.59,28.81,-0.29,-1.0066,0.9336,480041,13902409.0,3992800000.0,1466498400.0
2018-12-26,'603579,»ŸÃ©Ω°øµ,28.81,29.45,28.81,29.37,29.37,-0.56,-1.9067,0.9611,494210,14345771.0,4033400000.0,1481410200.0
2018-12-25,'603579,»ŸÃ©Ω°øµ,29.37,29.5,28.48,29.23,29.65,-0.28,-0.9444,1.5071,774974,22373109.0,4111800000.0,1510205400.0
2018-12-24,'603579,»ŸÃ©Ω°øµ,29.65,29.88,29.22,29.4,29.35,0.3,1.0221,1.0646,547410,16194820.0,4151000000.0,1524603000.0
2018-12-21,'603579,»ŸÃ©Ω°øµ,29.35,29.85,29.02,29.85,29.82,-0.47,-1.5761,1.3771,708094,20792957.0,4109000000.0,1509177000.0
2018-12-20,'603579,»ŸÃ©Ω°øµ,29.82,29.95,29.2,29.75,29.51,0.31,1.0505,1.0265,527813,15623762.0,4174800000.0,1533344400.0
2018-12-19,'603579,»ŸÃ©Ω°øµ,29.51,30.33,29.2,30.33,30.16,-0.65,-2.1552,1.3049,670995,19958182.0,4131400000.0,1517404200.0
2018-12-18,'603579,»ŸÃ©Ω°øµ,30.16,30.98,29.83,30.03,30.15,0.01,0.0332,1.7534,901574,27366287.0,4222400000.0,1550827200.0
2018-12-17,'603579,»ŸÃ©Ω°øµ,30.15,30.74,29.37,30.52,30.52,-0.37,-1.2123,1.8179,934762,27940647.0,4221000000.0,1550313000.0
2018-12-14,'603579,»ŸÃ©Ω°øµ,30.52,31.87,30.5,31.48,31.51,-0.99,-3.1419,1.2969,666863,20761638.0,4272800000.0,1569338400.0
2018-12-13,'603579,»ŸÃ©Ω°øµ,31.51,32.0,30.72,31.16,31.12,0.39,1.2532,1.8726,962905,30270928.0,4411400000.0,1620244200.0
2018-12-12,'603579,»ŸÃ©Ω°øµ,31.12,31.27,30.69,30.84,30.42,0.7,2.3011,1.5865,815790,25302080.0,4356800000.0,1600190400.0
2018-12-11,'603579,»ŸÃ©Ω°øµ,30.42,30.95,30.2,30.42,30.07,0.35,1.164,1.7211,885004,26992149.0,4258800000.0,1564196400.0
2018-12-10,'603579,»ŸÃ©Ω°øµ,30.07,31.7,30.0,31.46,31.89,-1.82,-5.7071,3.0071,1546252,47206513.0,4209800000.0,1546199400.0
2018-12-07,'603579,»ŸÃ©Ω°øµ,31.89,32.7,31.86,32.3,32.16,-0.27,-0.8396,1.1874,610580,19633273.0,4464600000.0,1639783800.0
2018-12-06,'603579,»ŸÃ©Ω°øµ,32.16,33.35,32.05,32.4,32.4,-0.24,-0.7407,1.9818,1019030,33152422.0,4502400000.0,1653667200.0
2018-12-05,'603579,»ŸÃ©Ω°øµ,32.4,33.31,31.61,32.09,32.81,-0.41,-1.2496,2.3925,1230227,39822747.0,4536000000.0,1666008000.0
2018-12-04,'603579,»ŸÃ©Ω°øµ,32.81,32.98,32.31,32.48,32.9,-0.09,-0.2736,2.0098,1033455,33732136.0,4593400000.0,1687090200.0
2018-12-03,'603579,»ŸÃ©Ω°øµ,32.9,33.28,31.5,32.0,31.1,1.8,5.7878,3.9061,2008498,64997158.0,4606000000.0,1691718000.0
2018-11-30,'603579,»ŸÃ©Ω°øµ,31.1,31.1,29.77,30.39,30.39,0.71,2.3363,2.3029,1184146,35898227.0,4354000000.0,1599162000.0
2018-11-29,'603579,»ŸÃ©Ω°øµ,30.39,32.1,30.3,31.72,31.4,-1.01,-3.2166,2.2888,1176911,36663875.0,4254600000.0,1562653800.0
2018-11-28,'603579,»ŸÃ©Ω°øµ,31.4,31.7,30.56,31.49,31.55,-0.15,-0.4754,2.5076,1289398,40201556.0,4396000000.0,1614588000.0
2018-11-27,'603579,»ŸÃ©Ω°øµ,31.55,31.98,30.8,31.63,31.51,0.04,0.1269,2.5464,1309355,41162199.0,4417000000.0,1622301000.0
2018-11-26,'603579,»ŸÃ©Ω°øµ,31.51,32.95,30.69,32.4,32.64,-1.13,-3.462,2.3624,1214749,38515374.0,4411400000.0,1620244200.0
2018-11-23,'603579,»ŸÃ©Ω°øµ,32.64,34.28,32.46,34.28,34.03,-1.39,-4.0846,2.9565,1520222,50122433.0,4569600000.0,1678348800.0
2018-11-22,'603579,»ŸÃ©Ω°øµ,34.03,34.84,33.34,33.48,33.11,0.92,2.7786,3.6917,1898280,64683322.0,4764200000.0,1749822600.0
2018-11-21,'603579,»ŸÃ©Ω°øµ,33.11,33.5,32.71,32.9,33.56,-0.45,-1.3409,2.3459,1206276,39808049.0,4635400000.0,1702516200.0
2018-11-20,'603579,»ŸÃ©Ω°øµ,33.56,34.45,33.3,34.21,34.81,-1.25,-3.5909,2.6591,1367291,46379693.0,4698400000.0,1725655200.0
2018-11-19,'603579,»ŸÃ©Ω°øµ,34.81,34.81,33.83,34.79,34.65,0.16,0.4618,2.8671,1474282,50588589.0,4873400000.0,1789930200.0
2018-11-16,'603579,»ŸÃ©Ω°øµ,34.65,34.99,33.9,34.96,34.33,0.32,0.9321,3.8145,1961441,67733820.0,4851000000.0,1781703000.0
2018-11-15,'603579,»ŸÃ©Ω°øµ,34.33,34.57,32.9,33.03,33.05,1.28,3.8729,4.0181,2066088,69769272.0,4806200000.0,1765248600.0
2018-11-14,'603579,»ŸÃ©Ω°øµ,33.05,33.88,32.85,33.88,33.93,-0.88,-2.5936,3.7132,1909325,63738148.0,4627000000.0,1699431000.0
2018-11-13,'603579,»ŸÃ©Ω°øµ,33.93,33.98,32.18,32.18,32.32,1.61,4.9814,5.2063,2677071,89235394.0,4750200000.0,1744680600.0
2018-11-12,'603579,»ŸÃ©Ω°øµ,32.32,33.08,31.35,31.86,31.35,0.97,3.0941,3.3909,1743600,56254649.0,4524800000.0,1661894400.0
2018-11-09,'603579,»ŸÃ©Ω°øµ,31.35,32.5,31.23,31.63,31.41,-0.06,-0.191,2.2513,1157600,36936138.0,4389000000.0,1612017000.0
2018-11-08,'603579,»ŸÃ©Ω°øµ,31.41,32.48,31.11,32.31,32.1,-0.69,-2.1495,2.8206,1450347,46192025.0,4397400000.0,1615102200.0
2018-11-07,'603579,»ŸÃ©Ω°øµ,32.1,33.11,32.01,32.6,32.2,-0.1,-0.3106,2.5681,1320523,42933422.0,4494000000.0,1650582000.0
2018-11-06,'603579,»ŸÃ©Ω°øµ,32.2,33.16,31.7,32.77,32.66,-0.46,-1.4085,3.1434,1616326,52067399.0,4508000000.0,1655724000.0
2018-11-05,'603579,»ŸÃ©Ω°øµ,32.66,33.66,31.49,31.5,31.4,1.26,4.0127,5.3181,2734562,89383428.0,4572400000.0,1679377200.0
2018-11-02,'603579,»ŸÃ©Ω°øµ,31.4,31.8,30.17,30.56,29.63,1.77,5.9737,5.2729,2711336,83880144.0,4396000000.0,1614588000.0
2018-11-01,'603579,»ŸÃ©Ω°øµ,29.63,30.69,29.63,29.88,29.58,0.05,0.169,4.5995,2365048,71209558.0,4148200000.0,1523574600.0
2018-10-31,'603579,»ŸÃ©Ω°øµ,29.58,29.76,29.21,29.31,29.04,0.54,1.8595,4.717,2425488,71564212.0,4141200000.0,1521003600.0
2018-10-30,'603579,»ŸÃ©Ω°øµ,29.04,29.4,28.3,28.48,29.29,-0.25,-0.8535,5.3986,2775978,80290141.0,4065600000.0,1493236800.0
2018-10-29,'603579,»ŸÃ©Ω°øµ,29.29,30.95,29.29,30.59,32.54,-3.25,-9.9877,6.0019,3086172,91767383.0,4100600000.0,1506091800.0
2018-10-26,'603579,»ŸÃ©Ω°øµ,32.54,34.48,32.54,33.5,36.16,-3.62,-10.0111,5.9496,3059295,100321594.0,4555600000.0,1673206800.0
2018-10-25,'603579,»ŸÃ©Ω°øµ,36.16,36.66,35.28,36.5,36.9,-0.74,-2.0054,1.3017,669337,24004992.0,5062400000.0,1859347200.0
2018-10-24,'603579,»ŸÃ©Ω°øµ,36.9,38.78,35.9,35.93,35.86,1.04,2.9002,2.0474,1052774,39399822.0,5166000000.0,1897398000.0
2018-10-23,'603579,»ŸÃ©Ω°øµ,35.86,37.33,35.29,37.26,37.11,-1.25,-3.3684,1.2169,625707,22760163.0,5020400000.0,1843921200.0
2018-10-22,'603579,»ŸÃ©Ω°øµ,37.11,37.87,35.8,35.8,35.29,1.82,5.1573,1.3967,718200,26556837.0,5195400000.0,1908196200.0
2018-10-19,'603579,»ŸÃ©Ω°øµ,35.29,35.97,32.8,33.84,33.96,1.33,3.9164,1.7548,902341,31118946.0,4940600000.0,1814611800.0
2018-10-18,'603579,»ŸÃ©Ω°øµ,33.96,35.32,33.01,33.9,34.34,-0.38,-1.1066,1.6894,868709,29488562.0,4754400000.0,1746223200.0
2018-10-17,'603579,»ŸÃ©Ω°øµ,34.34,36.68,33.04,35.92,35.64,-1.3,-3.6476,1.2686,652320,22449136.0,4807600000.0,1765762800.0
2018-10-16,'603579,»ŸÃ©Ω°øµ,35.64,37.83,35.15,36.98,36.46,-0.82,-2.249,1.063,546620,19744564.0,4989600000.0,1832608800.0
2018-10-15,'603579,»ŸÃ©Ω°øµ,36.46,38.45,35.1,36.98,36.91,-0.45,-1.2192,1.5696,807100,29889600.0,5104400000.0,1874773200.0
2018-10-12,'603579,»ŸÃ©Ω°øµ,36.91,37.79,36.05,36.89,36.9,0.01,0.0271,1.4433,742122,27570963.0,5167400000.0,1897912200.0
2018-10-11,'603579,»ŸÃ©Ω°øµ,36.9,39.92,36.78,39.1,40.87,-3.97,-9.7137,1.4481,744622,28338013.0,5166000000.0,1897398000.0
2018-10-10,'603579,»ŸÃ©Ω°øµ,40.87,41.4,40.3,40.45,40.7,0.17,0.4177,1.0636,546920,22234670.0,5721800000.0,2101535400.0
2018-10-09,'603579,»ŸÃ©Ω°øµ,40.7,42.44,40.25,41.66,41.63,-0.93,-2.234,1.9537,1004605,41194573.0,5698000000.0,2092794000.0
2018-10-08,'603579,»ŸÃ©Ω°øµ,41.63,44.4,41.11,44.4,44.84,-3.21,-7.1588,1.4141,727121,30979783.0,5828200000.0,2140614600.0
2018-09-28,'603579,»ŸÃ©Ω°øµ,44.84,45.1,43.7,43.7,43.76,1.08,2.468,1.462,751762,33406046.0,6277600000.0,2305672800.0
2018-09-27,'603579,»ŸÃ©Ω°øµ,43.76,46.78,43.63,46.78,46.97,-3.21,-6.8341,2.0892,1074284,48007818.0,6126400000.0,2250139200.0
2018-09-26,'603579,»ŸÃ©Ω°øµ,46.97,47.58,46.12,46.91,46.66,0.31,0.6644,1.0539,541912,25414022.0,6575800000.0,2415197400.0
2018-09-25,'603579,»ŸÃ©Ω°øµ,46.66,47.45,45.8,47.45,47.01,-0.35,-0.7445,0.6408,329509,15378905.0,6532400000.0,2399257200.0
2018-09-21,'603579,»ŸÃ©Ω°øµ,47.01,47.5,45.51,46.47,45.71,1.3,2.844,0.8798,452407,21143365.0,6581400000.0,2417254200.0
2018-09-20,'603579,»ŸÃ©Ω°øµ,45.71,47.15,45.69,47.15,46.72,-1.01,-2.1618,0.4968,255466,11802786.0,6399400000.0,2350408200.0
2018-09-19,'603579,»ŸÃ©Ω°øµ,46.72,47.48,44.1,45.89,44.75,1.97,4.4022,1.1781,605800,28013448.0,6540800000.0,2402342400.0
2018-09-18,'603579,»ŸÃ©Ω°øµ,44.75,45.0,43.77,43.94,44.0,0.75,1.7045,0.9569,492063,21902331.0,6265000000.0,2301045000.0
2018-09-17,'603579,»ŸÃ©Ω°øµ,44.0,46.05,42.81,46.05,46.05,-2.05,-4.4517,0.6377,327918,14675108.0,6160000000.0,2262480000.0
2018-09-14,'603579,»ŸÃ©Ω°øµ,46.05,46.47,45.31,46.3,46.34,-0.29,-0.6258,0.485,249400,11451743.0,6447000000.0,2367891000.0
2018-09-13,'603579,»ŸÃ©Ω°øµ,46.34,47.8,45.28,45.9,45.61,0.73,1.6005,0.5743,295300,13594305.0,6487600000.0,2382802800.0
2018-09-12,'603579,»ŸÃ©Ω°øµ,45.61,46.43,44.72,44.98,45.08,0.53,1.1757,0.9518,489419,22307625.0,6385400000.0,2345266200.0
2018-09-11,'603579,»ŸÃ©Ω°øµ,45.08,45.43,43.53,44.94,44.75,0.33,0.7374,0.9263,476321,21250546.0,6311200000.0,2318013600.0
2018-09-10,'603579,»ŸÃ©Ω°øµ,44.75,48.79,44.51,48.58,48.56,-3.81,-7.846,1.4856,763904,34955188.0,6265000000.0,2301045000.0
2018-09-07,'603579,»ŸÃ©Ω°øµ,48.56,49.8,48.33,48.94,48.55,0.01,0.0206,0.8126,417842,20500208.0,6798400000.0,2496955200.0
2018-09-06,'603579,»ŸÃ©Ω°øµ,48.55,49.59,48.3,49.59,49.56,-1.01,-2.0379,0.9644,495901,24169592.0,6797000000.0,2496441000.0
2018-09-05,'603579,»ŸÃ©Ω°øµ,49.56,50.68,49.0,50.19,49.43,0.13,0.263,0.8071,415006,20679614.0,6938400000.0,2548375200.0
2018-09-04,'603579,»ŸÃ©Ω°øµ,49.43,49.98,49.01,49.98,49.98,-0.55,-1.1004,0.8274,425455,21072887.0,6920200000.0,2541690600.0
2018-09-03,'603579,»ŸÃ©Ω°øµ,49.98,50.38,48.15,49.7,50.05,-0.07,-0.1399,0.7809,401543,19827237.0,6997200000.0,2569971600.0
2018-08-31,'603579,XD»ŸÃ©Ω°,50.05,50.8,48.7,49.8,50.12,-0.07,-0.1397,0.6939,356807,17806799.0,7007000000.0,2573571000.0
2018-08-30,'603579,»ŸÃ©Ω°øµ,50.42,50.9,50.13,50.3,50.96,-0.54,-1.0597,0.7922,407337,20581212.0,7058800000.0,2592596400.0
2018-08-29,'603579,»ŸÃ©Ω°øµ,50.96,52.18,50.39,52.18,52.04,-1.08,-2.0753,1.2314,633211,32191590.0,7134400000.0,2620363200.0
2018-08-28,'603579,»ŸÃ©Ω°øµ,52.04,52.68,50.5,51.01,51.42,0.62,1.2058,0.9981,513200,26389578.0,7285600000.0,2675896800.0
2018-08-27,'603579,»ŸÃ©Ω°øµ,51.42,52.0,50.05,50.05,49.34,2.08,4.2156,1.5047,773700,39460319.0,7198800000.0,2644016400.0
2018-08-24,'603579,»ŸÃ©Ω°øµ,49.34,50.25,47.99,49.48,49.56,-0.22,-0.4439,1.1315,581802,28803739.0,6907600000.0,2537062800.0
2018-08-23,'603579,»ŸÃ©Ω°øµ,49.56,50.84,49.14,49.49,50.0,-0.44,-0.88,1.4734,757600,37658096.0,6938400000.0,2548375200.0
2018-08-22,'603579,»ŸÃ©Ω°øµ,50.0,52.42,49.51,52.08,52.5,-2.5,-4.7619,1.4543,747800,37718638.0,7000000000.0,2571000000.0
2018-08-21,'603579,»ŸÃ©Ω°øµ,52.5,53.0,50.26,50.89,50.89,1.61,3.1637,1.1084,569944,29690653.0,7350000000.0,2699550000.0
2018-08-20,'603579,»ŸÃ©Ω°øµ,50.89,51.2,49.41,50.5,49.17,1.72,3.4981,0.9205,473300,23816518.0,7124600000.0,2616763800.0
2018-08-17,'603579,»ŸÃ©Ω°øµ,49.17,53.0,48.5,52.88,52.0,-2.83,-5.4423,1.6313,838819,42252714.0,6883800000.0,2528321400.0
2018-08-16,'603579,»ŸÃ©Ω°øµ,52.0,53.46,50.58,51.8,51.8,0.2,0.3861,1.1548,593815,31097695.0,7280000000.0,2673840000.0
2018-08-15,'603579,»ŸÃ©Ω°øµ,51.8,54.49,51.78,53.6,53.66,-1.86,-3.4663,1.7688,909500,48387408.0,7252000000.0,2663556000.0
2018-08-14,'603579,»ŸÃ©Ω°øµ,53.66,54.58,52.8,54.01,54.15,-0.49,-0.9049,1.6667,857009,45977525.0,7512400000.0,2759197200.0
2018-08-13,'603579,»ŸÃ©Ω°øµ,54.15,55.87,53.25,55.05,55.15,-1.0,-1.8132,1.6743,860946,46642536.0,7581000000.0,2784393000.0
