ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'300131,Ó¢ÌÆÖÇ¿Ø,6.52,6.59,6.45,6.5,6.62,-0.1,-1.5106,1.8457,19740066,128346128.56,6973312297.52,6973312297.52
2019-04-09,'300131,Ó¢ÌÆÖÇ¿Ø,6.62,6.72,6.48,6.56,6.57,0.05,0.761,1.7357,18563992,123156511.82,7080264940.12,7080264940.12
2019-04-08,'300131,Ó¢ÌÆÖÇ¿Ø,6.57,6.89,6.48,6.82,6.78,-0.21,-3.0973,2.6984,28860104,192128398.28,7026788618.82,7026788618.82
2019-04-04,'300131,Ó¢ÌÆÖÇ¿Ø,6.78,6.84,6.58,6.65,6.63,0.15,2.2624,3.2018,34244049,229324492.77,7251389168.28,7251389168.28
2019-04-03,'300131,Ó¢ÌÆÖÇ¿Ø,6.63,6.65,6.48,6.55,6.62,0.01,0.1511,2.3047,24649136,162267635.08,7090960204.38,7090960204.38
2019-04-02,'300131,Ó¢ÌÆÖÇ¿Ø,6.62,6.78,6.6,6.68,6.68,-0.06,-0.8982,3.0815,32957804,219568416.24,7080264940.12,7080264940.12
2019-04-01,'300131,Ó¢ÌÆÖÇ¿Ø,6.68,6.68,6.44,6.48,6.44,0.24,3.7267,3.2289,34534301,227827472.43,7144436525.68,7144436525.68
2019-03-29,'300131,Ó¢ÌÆÖÇ¿Ø,6.44,6.48,6.15,6.34,6.32,0.12,1.8987,2.7992,29938580,189607182.69,6887750183.44,6887750183.44
2019-03-28,'300131,Ó¢ÌÆÖÇ¿Ø,6.32,6.53,6.24,6.29,6.38,-0.06,-0.9404,2.4813,26537769,169121429.48,6759407012.32,6759407012.32
2019-03-27,'300131,Ó¢ÌÆÖÇ¿Ø,6.38,6.49,6.21,6.44,6.4,-0.02,-0.3125,3.0782,32922156,208294944.25,6823578597.88,6823578597.88
2019-03-26,'300131,Ó¢ÌÆÖÇ¿Ø,6.4,6.8,6.36,6.71,6.89,-0.49,-7.1118,5.6827,60778172,399878417.06,6844969126.4,6844969126.4
2019-03-25,'300131,Ó¢ÌÆÖÇ¿Ø,6.89,7.18,6.71,6.9,6.9,-0.01,-0.1449,10.2688,109827916,767152398.72,7369037075.14,7369037075.14
2019-03-22,'300131,Ó¢ÌÆÖÇ¿Ø,6.9,6.9,6.3,6.33,6.27,0.63,10.0478,8.9755,95995463,651661303.52,7379732339.4,7379732339.4
2019-03-21,'300131,Ó¢ÌÆÖÇ¿Ø,6.27,6.37,6.17,6.21,6.26,0.01,0.1597,3.0837,32981040,207377902.68,6705930691.02,6705930691.02
2019-03-20,'300131,Ó¢ÌÆÖÇ¿Ø,6.26,6.31,6.04,6.31,6.28,-0.02,-0.3185,2.509,26834337,165685452.73,6695235426.76,6695235426.76
