ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2006-05-12,'000699,*ST ¼ÑÖ½,0.0,0.0,0.0,0.0,0.81,None,None,0.0,0,0.0,184232880.0,75816000.0
2006-05-11,'000699,*ST ¼ÑÖ½,0.0,0.0,0.0,0.0,0.81,None,None,0.0,0,0.0,184232880.0,75816000.0
2006-05-10,'000699,*ST ¼ÑÖ½,0.0,0.0,0.0,0.0,0.81,None,None,0.0,0,0.0,184232880.0,75816000.0
2006-05-09,'000699,*ST ¼ÑÖ½,0.0,0.0,0.0,0.0,0.81,None,None,0.0,0,0.0,184232880.0,75816000.0
2006-05-08,'000699,*ST ¼ÑÖ½,0.0,0.0,0.0,0.0,0.81,None,None,0.0,0,0.0,184232880.0,75816000.0
2006-04-28,'000699,*ST ¼ÑÖ½,0.81,0.83,0.78,0.82,0.8,0.01,1.25,4.5587,4266900,3461434.88,184232880.0,75816000.0
2006-04-27,'000699,*ST ¼ÑÖ½,0.8,0.8,0.72,0.77,0.76,0.04,5.2632,4.3096,4033768,3099744.12,181958400.0,74880000.0
2006-04-26,'000699,*ST ¼ÑÖ½,0.76,0.76,0.69,0.69,0.72,0.04,5.5556,4.2171,3947207,2978533.22,172860480.0,71136000.0
2006-04-25,'000699,*ST ¼ÑÖ½,0.72,0.74,0.72,0.72,0.76,-0.04,-5.2632,2.829,2647899,1910671.08,163762560.0,67392000.0
2006-04-24,'000699,*ST ¼ÑÖ½,0.76,0.79,0.76,0.79,0.8,-0.04,-5.0,1.9989,1871000,1430243.43,172860480.0,71136000.0
2006-04-21,'000699,*ST ¼ÑÖ½,0.8,0.82,0.78,0.79,0.82,-0.02,-2.439,4.2627,3989887,3143189.92,181958400.0,74880000.0
2006-04-20,'000699,*ST ¼ÑÖ½,0.82,0.85,0.82,0.85,0.86,-0.04,-4.6512,2.0665,1934200,1590093.0,186507360.0,76752000.0
2006-04-19,'000699,*ST ¼ÑÖ½,0.86,0.91,0.86,0.9,0.91,-0.05,-5.4945,3.1601,2957840,2579424.2,195605280.0,80496000.0
2006-04-18,'000699,*ST ¼ÑÖ½,0.91,0.91,0.88,0.89,0.89,0.02,2.2472,2.2056,2064428,1855181.4,206977680.0,85176000.0
2006-04-17,'000699,*ST ¼ÑÖ½,0.89,0.91,0.88,0.91,0.91,-0.02,-2.1978,1.873,1753095,1566158.55,202428720.0,83304000.0
2006-04-14,'000699,*ST ¼ÑÖ½,0.91,0.92,0.9,0.91,0.9,0.01,1.1111,2.6057,2438950,2220736.26,206977680.0,85176000.0
2006-04-13,'000699,*ST ¼ÑÖ½,0.9,0.93,0.88,0.93,0.93,-0.03,-3.2258,4.0549,3795346,3411635.34,204703200.0,84240000.0
2006-04-12,'000699,*ST ¼ÑÖ½,0.93,0.93,0.9,0.92,0.93,0.0,0.0,4.1123,3849093,3523707.23,211526640.0,87048000.0
2006-04-11,'000699,*ST ¼ÑÖ½,0.93,0.94,0.89,0.91,0.91,0.02,2.1978,3.4222,3203149,2940800.26,211526640.0,87048000.0
2006-04-10,'000699,*ST ¼ÑÖ½,0.91,0.92,0.87,0.89,0.89,0.02,2.2472,3.7855,3543195,3176060.67,206977680.0,85176000.0
2006-04-07,'000699,*ST ¼ÑÖ½,0.89,0.9,0.87,0.9,0.9,-0.01,-1.1111,3.7604,3519732,3113897.25,202428720.0,83304000.0
2006-04-06,'000699,*ST ¼ÑÖ½,0.9,0.94,0.88,0.93,0.93,-0.03,-3.2258,4.6556,4357668,3944521.44,204703200.0,84240000.0
2006-04-05,'000699,*ST ¼ÑÖ½,0.93,0.94,0.91,0.91,0.93,0.0,0.0,3.139,2938130,2725961.6,211526640.0,87048000.0
2006-04-04,'000699,*ST ¼ÑÖ½,0.93,0.94,0.9,0.93,0.95,-0.02,-2.1053,6.2895,5886956,5352198.88,211526640.0,87048000.0
2006-04-03,'000699,*ST ¼ÑÖ½,0.95,0.99,0.95,0.99,1.0,-0.05,-5.0,3.6983,3461600,3319481.23,216075600.0,88920000.0
2006-03-31,'000699,*ST ¼ÑÖ½,1.0,1.02,0.99,1.01,1.02,-0.02,-1.9608,1.9844,1857356,1856532.44,227448000.0,93600000.0
2006-03-30,'000699,*ST ¼ÑÖ½,1.02,1.04,0.99,1.0,1.0,0.02,2.0,3.7833,3541180,3611701.3,231996960.0,95472000.0
2006-03-29,'000699,*ST ¼ÑÖ½,1.0,1.01,0.98,1.01,1.01,-0.01,-0.9901,2.9453,2756755,2735824.64,227448000.0,93600000.0
2006-03-28,'000699,*ST ¼ÑÖ½,1.01,1.02,0.99,1.01,1.02,-0.01,-0.9804,2.2128,2071157,2078134.0,229722480.0,94536000.0
2006-03-27,'000699,*ST ¼ÑÖ½,1.02,1.03,0.99,1.03,1.03,-0.01,-0.9709,4.862,4550820,4583945.3,231996960.0,95472000.0
2006-03-24,'000699,*ST ¼ÑÖ½,1.03,1.03,1.01,1.02,1.02,0.01,0.9804,2.5277,2365890,2415608.0,234271440.0,96408000.0
2006-03-23,'000699,*ST ¼ÑÖ½,1.02,1.04,1.01,1.03,1.03,-0.01,-0.9709,2.6927,2520372,2575891.46,231996960.0,95472000.0
2006-03-22,'000699,*ST ¼ÑÖ½,1.03,1.04,1.01,1.03,1.03,0.0,0.0,2.7667,2589608,2643446.98,234271440.0,96408000.0
2006-03-21,'000699,*ST ¼ÑÖ½,1.03,1.06,1.02,1.04,1.05,-0.02,-1.9048,2.2088,2067400,2149432.0,234271440.0,96408000.0
2006-03-20,'000699,*ST ¼ÑÖ½,1.05,1.06,1.03,1.04,1.05,0.0,0.0,1.9482,1823496,1900547.84,238820400.0,98280000.0
2006-03-17,'000699,*ST ¼ÑÖ½,1.05,1.05,1.02,1.04,1.05,0.0,0.0,2.7828,2604678,2693380.86,238820400.0,98280000.0
2006-03-16,'000699,*ST ¼ÑÖ½,1.05,1.09,1.05,1.08,1.1,-0.05,-4.5455,3.2786,3068800,3240175.0,238820400.0,98280000.0
2006-03-15,'000699,*ST ¼ÑÖ½,1.1,1.13,1.07,1.08,1.08,0.02,1.8519,2.7806,2602600,2872499.53,250192800.0,102960000.0
2006-03-14,'000699,*ST ¼ÑÖ½,1.08,1.09,1.04,1.06,1.06,0.02,1.8868,2.1708,2031847,2183949.3,245643840.0,101088000.0
2006-03-13,'000699,*ST ¼ÑÖ½,1.06,1.06,1.04,1.05,1.05,0.01,0.9524,1.2774,1195600,1255286.0,241094880.0,99216000.0
2006-03-10,'000699,*ST ¼ÑÖ½,1.05,1.07,1.03,1.04,1.04,0.01,0.9615,2.2522,2108030,2219563.7,238820400.0,98280000.0
2006-03-09,'000699,*ST ¼ÑÖ½,1.04,1.07,1.03,1.06,1.06,-0.02,-1.8868,2.2305,2087749,2186065.47,236545920.0,97344000.0
2006-03-08,'000699,*ST ¼ÑÖ½,1.06,1.06,1.02,1.02,1.07,-0.01,-0.9346,4.0397,3781147,3913103.31,241094880.0,99216000.0
2006-03-07,'000699,*ST ¼ÑÖ½,1.07,1.1,1.07,1.1,1.13,-0.06,-5.3097,2.8854,2700700,2903931.5,243369360.0,100152000.0
2006-03-06,'000699,*ST ¼ÑÖ½,1.13,1.2,1.13,1.2,1.19,-0.06,-5.042,5.0493,4726100,5407120.0,257016240.0,105768000.0
2006-03-03,'000699,*ST ¼ÑÖ½,1.19,1.22,1.15,1.17,1.17,0.02,1.7094,5.3898,5044870,6019125.5,270663120.0,111384000.0
2006-03-02,'000699,*ST ¼ÑÖ½,1.17,1.2,1.13,1.15,1.15,0.02,1.7391,4.6973,4396660,5143164.4,266114160.0,109512000.0
2006-03-01,'000699,*ST ¼ÑÖ½,1.15,1.19,1.14,1.16,1.18,-0.03,-2.5424,4.1096,3846629,4468175.35,261565200.0,107640000.0
2006-02-28,'000699,*ST ¼ÑÖ½,1.18,1.23,1.13,1.18,1.18,0.0,0.0,7.9067,7400634,8874183.09,268388640.0,110448000.0
