日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-04-10,'603429,集友股份,36.56,37.95,36.49,37.95,37.22,-0.66,-1.7732,1.9263,1879681,69364870.0,6961024000.0,3567524800.0
2019-04-09,'603429,集友股份,37.22,37.6,35.0,35.0,35.24,1.98,5.6186,2.9188,2848206,104588389.0,7086688000.0,3631927600.0
2019-04-08,'603429,集友股份,35.24,37.7,35.1,37.69,37.15,-1.91,-5.1413,3.8394,3746440,134328226.0,6709696000.0,3438719200.0
2019-04-04,'603429,集友股份,37.15,38.98,36.0,37.0,36.82,0.33,0.8963,2.9142,2843665,106744574.0,7073360000.0,3625097000.0
2019-04-03,'603429,集友股份,36.82,37.27,35.66,36.96,36.49,0.33,0.9044,2.0729,2022757,74161999.0,7010528000.0,3592895600.0
2019-04-02,'603429,集友股份,36.49,38.59,35.11,37.0,37.66,-1.17,-3.1067,5.3134,5184847,193483189.0,6947696000.0,3560694200.0
2019-04-01,'603429,集友股份,37.66,39.06,36.86,36.86,36.39,1.27,3.49,4.0184,3921133,150084821.0,7170464000.0,3674862800.0
2019-03-29,'603429,集友股份,36.39,36.95,34.6,36.2,36.5,-0.11,-0.3014,3.2776,3198292,114280097.0,6928656000.0,3550936200.0
2019-03-28,'603429,集友股份,36.5,39.2,36.0,37.08,37.05,-0.55,-1.4845,7.3677,7189429,270443283.0,6949600000.0,3561670000.0
2019-03-27,'603429,集友股份,37.05,37.56,33.6,34.88,34.48,2.57,7.4536,4.3683,4262580,153937199.0,7054320000.0,3615339000.0
2019-03-26,'603429,集友股份,34.48,35.95,33.49,34.47,35.09,-0.61,-1.7384,2.5016,2441016,85079771.0,6564992000.0,3364558400.0
2019-03-25,'603429,集友股份,35.09,37.8,34.5,35.48,35.41,-0.32,-0.9037,4.2414,4138743,149483386.0,6681136000.0,3424082200.0
2019-03-22,'603429,集友股份,35.41,35.94,32.28,32.7,32.67,2.74,8.3869,5.0381,4916226,171684891.0,6742064000.0,3455307800.0
2019-03-21,'603429,集友股份,32.67,33.01,31.22,31.55,31.84,0.83,2.6068,2.3348,2278320,73715137.0,6220368000.0,3187938600.0
2019-03-20,'603429,集友股份,31.84,32.55,31.07,32.55,32.59,-0.75,-2.3013,1.1788,1150266,36496483.0,6062336000.0,3106947200.0
2019-03-19,'603429,集友股份,32.59,32.78,30.7,30.7,30.7,1.89,6.1564,2.2617,2206960,70093995.0,6205136000.0,3180132200.0
2019-03-18,'603429,集友股份,30.7,31.62,30.5,31.11,31.11,-0.41,-1.3179,1.1322,1104818,34184726.0,5845280000.0,2995706000.0
2019-03-15,'603429,集友股份,31.11,31.73,30.48,31.35,30.77,0.34,1.105,1.2504,1220183,37995053.0,5923344000.0,3035713800.0
2019-03-14,'603429,集友股份,30.77,31.35,30.1,31.3,31.16,-0.39,-1.2516,1.5289,1491900,45761578.0,5858608000.0,3002536600.0
2019-03-13,'603429,集友股份,31.16,33.1,31.0,32.1,32.15,-0.99,-3.0793,2.853,2783971,89552885.0,5932864000.0,3040592800.0
2019-03-12,'603429,集友股份,32.15,32.65,30.59,31.0,31.0,1.15,3.7097,3.487,3402580,108146116.0,6121360000.0,3137197000.0
2019-03-11,'603429,集友股份,31.0,31.34,28.55,28.55,28.49,2.51,8.8101,4.1185,4018794,121919018.0,5902400000.0,3024980000.0
2019-03-08,'603429,集友股份,28.49,30.88,26.1,28.2,28.4,0.09,0.3169,2.4894,2429200,70584589.0,5424496000.0,2780054200.0
2019-03-07,'603429,集友股份,28.4,28.98,28.13,28.79,28.5,-0.1,-0.3509,1.4565,1421300,40431220.0,5407360000.0,2771272000.0
2019-03-06,'603429,集友股份,28.5,28.84,28.07,28.4,28.45,0.05,0.1757,1.841,1796440,51113516.0,5426400000.0,2781030000.0
2019-03-05,'603429,集友股份,28.45,28.82,28.18,28.45,28.45,0.0,0.0,0.8892,867656,24714027.0,5416880000.0,2776151000.0
2019-03-04,'603429,集友股份,28.45,29.48,28.2,28.58,28.46,-0.01,-0.0351,2.6908,2625655,75839453.0,5416880000.0,2776151000.0
2019-03-01,'603429,集友股份,28.46,29.45,27.42,27.5,27.55,0.91,3.3031,1.7245,1682738,47639527.0,5418784000.0,2777126800.0
2019-02-28,'603429,集友股份,27.55,27.78,26.6,27.3,27.09,0.46,1.698,1.2561,1225680,33311675.0,5245520000.0,2688329000.0
2019-02-27,'603429,集友股份,27.09,27.15,26.03,26.2,26.6,0.49,1.8421,1.2021,1173020,31394248.0,5157936000.0,2643442200.0
2019-02-26,'603429,集友股份,26.6,27.17,25.8,26.31,26.29,0.31,1.1792,2.4409,2381808,63366955.0,5064640000.0,2595628000.0
2019-02-25,'603429,集友股份,26.29,27.32,24.99,26.0,25.0,1.29,5.16,2.8311,2762620,71184290.0,5005616000.0,2565378200.0
2019-02-22,'603429,集友股份,25.0,25.58,24.23,25.58,25.62,-0.62,-2.42,1.4042,1370251,34231687.0,4760000000.0,2439500000.0
2019-02-21,'603429,集友股份,25.62,25.82,25.3,25.82,25.89,-0.27,-1.0429,1.0972,1070639,27398752.0,4878048000.0,2499999600.0
2019-02-20,'603429,集友股份,25.89,26.09,25.58,25.78,25.78,0.11,0.4267,1.6018,1563003,40277173.0,4929456000.0,2526346200.0
2019-02-19,'603429,集友股份,25.78,25.93,25.5,25.5,25.98,-0.2,-0.7698,1.5508,1513245,38940472.0,4908512000.0,2515612400.0
2019-02-18,'603429,集友股份,25.98,27.3,25.45,26.48,26.37,-0.39,-1.479,2.9451,2873806,74695987.0,4946592000.0,2535128400.0
2019-02-15,'603429,集友股份,26.37,26.37,25.83,26.28,26.37,0.0,0.0,0.9323,909691,23695422.0,5020848000.0,2573184600.0
2019-02-14,'603429,集友股份,26.37,26.37,24.3,24.8,24.86,1.51,6.074,0.8014,781960,20061292.0,5020848000.0,2573184600.0
2019-02-13,'603429,集友股份,24.86,25.5,23.81,24.02,24.02,0.84,3.4971,0.9,878207,21675073.0,4733344000.0,2425838800.0
2019-02-12,'603429,集友股份,24.02,24.17,23.61,23.84,24.16,-0.14,-0.5795,0.8207,800880,19175317.0,4573408000.0,2343871600.0
2019-02-11,'603429,集友股份,24.16,24.3,22.68,22.9,22.63,1.53,6.7609,0.7531,734920,17282730.0,4600064000.0,2357532800.0
2019-02-01,'603429,集友股份,22.63,23.09,22.2,23.09,22.6,0.03,0.1327,0.5658,552100,12507500.0,4308752000.0,2208235400.0
2019-01-31,'603429,集友股份,22.6,23.09,22.55,23.0,22.9,-0.3,-1.31,0.4531,442160,10076055.0,4303040000.0,2205308000.0
2019-01-30,'603429,集友股份,22.9,23.25,22.5,22.77,22.8,0.1,0.4386,0.6319,616600,14211340.0,4360160000.0,2234582000.0
2019-01-29,'603429,集友股份,22.8,23.18,22.22,22.49,22.49,0.31,1.3784,0.8712,850160,19262931.0,4341120000.0,2224824000.0
2019-01-28,'603429,集友股份,22.49,23.42,22.02,23.4,23.29,-0.8,-3.435,0.7286,711007,16117889.0,4282096000.0,2194574200.0
2019-01-25,'603429,集友股份,23.29,23.3,22.8,23.2,23.24,0.05,0.2151,0.4761,464620,10760565.0,4434416000.0,2272638200.0
2019-01-24,'603429,集友股份,23.24,23.42,22.67,23.08,23.1,0.14,0.6061,0.4857,473987,10919484.0,4424896000.0,2267759200.0
2019-01-23,'603429,集友股份,23.1,23.33,21.51,22.15,22.13,0.97,4.3832,0.8985,876720,20002381.0,4398240000.0,2254098000.0
2019-01-22,'603429,集友股份,22.13,22.55,21.85,22.14,22.05,0.08,0.3628,0.9149,892767,19825674.0,4213552000.0,2159445400.0
2019-01-21,'603429,集友股份,22.05,22.05,21.17,21.63,21.49,0.56,2.6059,0.764,745480,16330548.0,4198320000.0,2151639000.0
2019-01-18,'603429,集友股份,21.49,21.5,21.15,21.17,21.31,0.18,0.8447,0.5792,565160,12041626.0,4091696000.0,2096994200.0
2019-01-17,'603429,集友股份,21.31,21.89,21.25,21.79,21.68,-0.37,-1.7066,0.5781,564085,12062117.0,4057424000.0,2079429800.0
2019-01-16,'603429,集友股份,21.68,22.11,21.61,21.79,21.98,-0.3,-1.3649,0.3777,368600,8045137.0,4127872000.0,2115534400.0
2019-01-15,'603429,集友股份,21.98,22.06,21.0,21.29,21.6,0.38,1.7593,0.8738,852660,18447893.0,4184992000.0,2144808400.0
2019-01-14,'603429,集友股份,21.6,22.95,21.5,22.95,22.3,-0.7,-3.139,0.4544,443360,9732039.0,4112640000.0,2107728000.0
2019-01-11,'603429,集友股份,22.3,22.8,22.0,22.0,21.8,0.5,2.2936,0.4193,409160,9145943.0,4245920000.0,2176034000.0
2019-01-10,'603429,集友股份,21.8,22.47,21.3,21.98,22.22,-0.42,-1.8902,0.5717,557860,12143951.0,4150720000.0,2127244000.0
2019-01-09,'603429,集友股份,22.22,22.8,22.18,22.5,22.65,-0.43,-1.8985,0.4347,424160,9558131.0,4230688000.0,2168227600.0
2019-01-08,'603429,集友股份,22.65,23.07,22.45,22.7,22.91,-0.26,-1.1349,0.2744,267800,6095205.0,4312560000.0,2210187000.0
2019-01-07,'603429,集友股份,22.91,23.45,22.5,22.6,22.81,0.1,0.4384,0.4316,421120,9713358.0,4362064000.0,2235557800.0
2019-01-04,'603429,集友股份,22.81,23.09,20.86,21.37,21.3,1.51,7.0892,0.4322,421783,9365326.0,4343024000.0,2225799800.0
2019-01-03,'603429,集友股份,21.3,22.37,21.21,21.81,22.46,-1.16,-5.1647,0.3167,309023,6664333.0,4055520000.0,2078454000.0
2019-01-02,'603429,集友股份,22.46,23.28,21.14,23.17,22.91,-0.45,-1.9642,0.1494,145800,3308628.0,4276384000.0,2191646800.0
2018-12-28,'603429,集友股份,22.91,23.43,22.51,22.51,22.65,0.26,1.1479,0.2124,207280,4759421.0,4362064000.0,2235557800.0
2018-12-27,'603429,集友股份,22.65,23.98,22.65,23.98,23.02,-0.37,-1.6073,0.2461,240100,5555716.0,4312560000.0,2210187000.0
2018-12-26,'603429,集友股份,23.02,23.22,22.57,22.57,23.3,-0.28,-1.2017,0.434,423500,9752068.0,4383008000.0,2246291600.0
2018-12-25,'603429,集友股份,23.3,23.3,21.8,22.98,22.99,0.31,1.3484,0.4591,448020,10004698.0,4436320000.0,2273614000.0
2018-12-24,'603429,集友股份,22.99,23.3,22.43,22.78,22.8,0.19,0.8333,0.3003,293020,6705276.0,4377296000.0,2243364200.0
2018-12-21,'603429,集友股份,22.8,23.4,22.41,23.4,23.4,-0.6,-2.5641,0.2923,285200,6516348.0,4341120000.0,2224824000.0
2018-12-20,'603429,集友股份,23.4,23.6,22.82,23.11,23.8,-0.4,-1.6807,0.3911,381640,8849535.0,4455360000.0,2283372000.0
2018-12-19,'603429,集友股份,23.8,24.71,23.74,24.3,24.5,-0.7,-2.8571,0.3092,301720,7324031.0,4531520000.0,2322404000.0
2018-12-18,'603429,集友股份,24.5,24.99,24.35,24.79,24.93,-0.43,-1.7248,0.1994,194600,4800176.0,4664800000.0,2390710000.0
2018-12-17,'603429,集友股份,24.93,25.38,24.8,25.15,25.39,-0.46,-1.8117,0.2105,205400,5125957.0,4746672000.0,2432669400.0
2018-12-14,'603429,集友股份,25.39,25.67,25.12,25.53,25.7,-0.31,-1.2062,0.2556,249440,6312059.0,4834256000.0,2477556200.0
2018-12-13,'603429,集友股份,25.7,26.65,25.43,26.2,26.25,-0.55,-2.0952,0.5761,562140,14551878.0,4893280000.0,2507806000.0
2018-12-12,'603429,集友股份,26.25,27.1,26.03,26.7,26.8,-0.55,-2.0522,0.5154,502880,13412414.0,4998000000.0,2561475000.0
2018-12-11,'603429,集友股份,26.8,26.8,25.87,26.18,26.2,0.6,2.2901,0.5673,553560,14563941.0,5102720000.0,2615144000.0
2018-12-10,'603429,集友股份,26.2,26.82,25.13,25.44,25.41,0.79,3.109,0.5388,525800,13654494.0,4988480000.0,2556596000.0
2018-12-07,'603429,集友股份,25.41,26.09,25.4,26.0,25.95,-0.54,-2.0809,0.1996,194800,4992757.0,4838064000.0,2479507800.0
2018-12-06,'603429,集友股份,25.95,26.34,25.75,25.91,26.16,-0.21,-0.8028,0.555,541600,14110157.0,4940880000.0,2532201000.0
2018-12-05,'603429,集友股份,26.16,26.46,25.05,25.77,26.16,0.0,0.0,0.3494,340980,8885968.0,4980864000.0,2552692800.0
2018-12-04,'603429,集友股份,26.16,26.28,25.53,25.53,26.1,0.06,0.2299,0.2792,272400,7065291.0,4980864000.0,2552692800.0
2018-12-03,'603429,集友股份,26.1,26.36,25.95,26.16,25.46,0.64,2.5137,0.3019,294596,7680614.0,4969440000.0,2546838000.0
2018-11-30,'603429,集友股份,25.46,26.06,24.83,25.61,25.61,-0.15,-0.5857,0.2349,229196,5873128.0,4847584000.0,2484386800.0
2018-11-29,'603429,集友股份,25.61,26.5,25.61,26.22,26.27,-0.66,-2.5124,0.1491,145540,3805087.0,4876144000.0,2499023800.0
2018-11-28,'603429,集友股份,26.27,26.27,25.48,25.48,25.82,0.45,1.7428,0.1931,188460,4907613.0,5001808000.0,2563426600.0
2018-11-27,'603429,集友股份,25.82,25.98,25.3,25.32,25.32,0.5,1.9747,0.2129,207780,5315599.0,4916128000.0,2519515600.0
2018-11-26,'603429,集友股份,25.32,26.29,25.3,25.88,26.39,-1.07,-4.0546,0.451,440080,11288749.0,4820928000.0,2470725600.0
2018-11-23,'603429,集友股份,26.39,27.46,26.39,27.38,26.97,-0.58,-2.1505,0.7592,740840,20004897.0,5024656000.0,2575136200.0
2018-11-22,'603429,集友股份,26.97,27.3,26.32,27.3,26.8,0.17,0.6343,0.3707,361760,9771423.0,5135088000.0,2631732600.0
2018-11-21,'603429,集友股份,26.8,27.5,25.37,25.95,25.87,0.93,3.5949,0.9522,929160,24742196.0,5102720000.0,2615144000.0
2018-11-20,'603429,集友股份,25.87,27.0,25.87,27.0,27.05,-1.18,-4.3623,0.4444,433680,11398679.0,4925648000.0,2524394600.0
2018-11-19,'603429,集友股份,27.05,27.7,27.01,27.18,27.1,-0.05,-0.1845,0.5537,540340,14736134.0,5150320000.0,2639539000.0
2018-11-16,'603429,集友股份,27.1,27.6,26.66,27.16,27.07,0.03,0.1108,0.8108,791180,21438754.0,5159840000.0,2644418000.0
2018-11-15,'603429,集友股份,27.07,27.49,26.76,27.33,27.24,-0.17,-0.6241,0.6488,633069,17082804.0,5154128000.0,2641490600.0
2018-11-14,'603429,集友股份,27.24,27.6,27.21,27.4,27.4,-0.16,-0.5839,0.3118,304300,8323050.0,5186496000.0,2658079200.0
2018-11-13,'603429,集友股份,27.4,27.51,27.03,27.06,27.6,-0.2,-0.7246,0.3635,354720,9711534.0,5216960000.0,2673692000.0
2018-11-12,'603429,集友股份,27.6,27.89,27.0,27.44,27.44,0.16,0.5831,0.3542,345600,9457657.0,5255040000.0,2693208000.0
2018-11-09,'603429,集友股份,27.44,27.73,27.02,27.06,27.17,0.27,0.9937,0.3905,381080,10450665.0,5224576000.0,2677595200.0
2018-11-08,'603429,集友股份,27.17,27.29,26.9,26.91,27.11,0.06,0.2213,0.2738,267160,7221708.0,5173168000.0,2651248600.0
2018-11-07,'603429,集友股份,27.11,27.83,27.02,27.52,27.6,-0.49,-1.7754,0.4331,422640,11513474.0,5161744000.0,2645393800.0
2018-11-06,'603429,集友股份,27.6,27.8,26.8,27.33,27.33,0.27,0.9879,0.7761,757305,20812081.0,5255040000.0,2693208000.0
2018-11-05,'603429,集友股份,27.33,27.38,26.24,26.25,26.21,1.12,4.2732,1.0782,1052076,28204963.0,5203632000.0,2666861400.0
2018-11-02,'603429,集友股份,26.21,26.38,25.72,25.98,25.73,0.48,1.8655,0.5813,567276,14836166.0,4990384000.0,2557571800.0
2018-11-01,'603429,集友股份,25.73,26.31,25.71,26.14,26.17,-0.44,-1.6813,0.5999,585340,15288038.0,4898992000.0,2510733400.0
2018-10-31,'603429,集友股份,26.17,26.47,25.2,25.5,25.42,0.75,2.9504,0.4105,400600,10336562.0,4982768000.0,2553668600.0
2018-10-30,'603429,集友股份,25.42,26.0,25.0,25.6,25.75,-0.33,-1.2816,0.5315,518620,13273682.0,4839968000.0,2480483600.0
2018-10-29,'603429,集友股份,25.75,26.38,25.01,25.8,26.0,-0.25,-0.9615,0.424,413720,10742675.0,4902800000.0,2512685000.0
2018-10-26,'603429,集友股份,26.0,27.63,25.88,26.86,26.81,-0.81,-3.0213,0.6593,643316,16914250.0,4950400000.0,2537080000.0
2018-10-25,'603429,集友股份,26.81,26.82,24.22,25.57,26.04,0.77,2.957,0.726,708445,18275707.0,5104624000.0,2616119800.0
2018-10-24,'603429,集友股份,26.04,27.5,26.04,26.88,27.5,-1.46,-5.3091,1.223,1193420,31987784.0,4958016000.0,2540983200.0
2018-10-23,'603429,集友股份,27.5,30.25,27.0,29.53,29.53,-2.03,-6.8744,1.0547,1029220,29230958.0,5236000000.0,2683450000.0
2018-10-22,'603429,集友股份,29.53,29.97,28.35,28.82,28.82,0.71,2.4636,1.649,1609065,47168580.0,5622512000.0,2881537400.0
2018-10-19,'603429,集友股份,28.82,29.42,28.31,28.45,28.85,-0.03,-0.104,0.3577,349020,10104203.0,5487328000.0,2812255600.0
2018-10-18,'603429,集友股份,28.85,29.8,28.68,29.4,29.24,-0.39,-1.3338,0.541,527940,15360413.0,5493040000.0,2815183000.0
2018-10-17,'603429,集友股份,29.24,30.45,28.71,29.61,29.69,-0.45,-1.5157,0.446,435240,12761638.0,5567296000.0,2853239200.0
2018-10-16,'603429,集友股份,29.69,31.19,29.5,31.19,30.7,-1.01,-3.2899,0.4886,476731,14382507.0,5652976000.0,2897150200.0
2018-10-15,'603429,集友股份,30.7,31.74,30.7,31.5,31.51,-0.81,-2.5706,0.801,781580,24434344.0,5845280000.0,2995706000.0
2018-10-12,'603429,集友股份,31.51,32.0,28.37,29.08,30.46,1.05,3.4471,2.5431,2481540,73177229.0,5999504000.0,3074745800.0
2018-10-11,'603429,集友股份,30.46,33.3,30.46,33.3,33.84,-3.38,-9.9882,2.1749,2122300,65950541.0,5799584000.0,2972286800.0
2018-10-10,'603429,集友股份,33.84,34.63,33.5,33.8,33.8,0.04,0.1183,0.521,508420,17206579.0,6443136000.0,3302107200.0
2018-10-09,'603429,集友股份,33.8,34.95,33.52,34.2,34.82,-1.02,-2.9294,0.863,842160,28783381.0,6435520000.0,3298204000.0
2018-10-08,'603429,集友股份,34.82,35.82,33.0,35.82,35.8,-0.98,-2.7374,2.2859,2230622,77195650.0,6629728000.0,3397735600.0
2018-09-28,'603429,集友股份,35.8,35.8,33.52,33.52,33.52,2.28,6.8019,1.5786,1540376,53404127.0,6816320000.0,3493364000.0
2018-09-27,'603429,集友股份,33.52,34.75,33.17,34.46,33.87,-0.35,-1.0334,0.7972,777880,26303119.0,6382208000.0,3270881600.0
2018-09-26,'603429,集友股份,33.87,34.42,33.15,33.94,33.5,0.37,1.1045,1.2137,1184334,40026491.0,6448848000.0,3305034600.0
2018-09-25,'603429,集友股份,33.5,33.67,31.85,32.09,32.0,1.5,4.6875,1.7095,1668120,55065487.0,6378400000.0,3268930000.0
2018-09-21,'603429,集友股份,32.0,32.2,31.0,31.0,31.2,0.8,2.5641,0.3586,349880,11101786.0,6092800000.0,3122560000.0
2018-09-20,'603429,集友股份,31.2,32.24,31.2,32.24,31.75,-0.55,-1.7323,0.2516,245520,7727294.0,5940480000.0,3044496000.0
2018-09-19,'603429,集友股份,31.75,32.53,31.01,31.49,31.3,0.45,1.4377,1.063,1037300,33109802.0,6045200000.0,3098165000.0
2018-09-18,'603429,集友股份,31.3,31.6,30.16,30.33,30.7,0.6,1.9544,0.6305,615260,19051330.0,5959520000.0,3054254000.0
2018-09-17,'603429,集友股份,30.7,30.8,30.08,30.8,30.36,0.34,1.1199,0.4888,476960,14550185.0,5845280000.0,2995706000.0
2018-09-14,'603429,集友股份,30.36,31.37,30.36,31.37,30.95,-0.59,-1.9063,0.5705,556714,17185015.0,5780544000.0,2962528800.0
2018-09-13,'603429,集友股份,30.95,31.37,30.35,31.24,30.5,0.45,1.4754,0.6879,671220,20663381.0,5892880000.0,3020101000.0
2018-09-12,'603429,集友股份,30.5,30.96,29.18,29.57,29.14,1.36,4.6671,1.1209,1093760,33233401.0,5807200000.0,2976190000.0
2018-09-11,'603429,集友股份,29.14,29.69,28.66,28.66,29.05,0.09,0.3098,0.5971,582660,16982184.0,5548256000.0,2843481200.0
2018-09-10,'603429,集友股份,29.05,30.72,28.08,30.4,30.4,-1.35,-4.4408,0.7753,756540,22337332.0,5531120000.0,2834699000.0
