ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'300613,¸»å«Î¢,105.48,107.94,105.0,107.76,107.8,-2.32,-2.1521,4.1167,532881,56465325.82,4779921132.0,1365385860.0
2019-04-09,'300613,¸»å«Î¢,107.8,108.03,105.0,107.03,106.85,0.95,0.8891,2.3776,307772,32969174.8,4885054020.0,1395417100.0
2019-04-08,'300613,¸»å«Î¢,106.85,110.87,105.66,110.02,109.88,-3.03,-2.7576,3.6256,469315,50598010.72,4842003915.0,1383119825.0
2019-04-04,'300613,¸»å«Î¢,109.88,112.87,109.01,110.99,110.37,-0.49,-0.444,3.6463,472000,52419446.0,4979311092.0,1422341660.0
2019-04-03,'300613,¸»å«Î¢,110.37,111.44,109.01,110.33,111.32,-0.95,-0.8534,3.4893,451667,49749748.12,5001515883.0,1428684465.0
2019-04-02,'300613,¸»å«Î¢,111.32,113.94,109.69,111.96,111.19,0.13,0.1169,5.485,710000,79319644.36,5044565988.0,1440981740.0
2019-04-01,'300613,¸»å«Î¢,111.19,111.56,108.9,109.59,108.6,2.59,2.3849,4.0657,526284,58282330.59,5038674921.0,1439298955.0
2019-03-29,'300613,¸»å«Î¢,108.6,108.8,105.11,105.58,106.3,2.3,2.1637,3.2117,415741,44649463.48,4921306740.0,1405772700.0
2019-03-28,'300613,¸»å«Î¢,106.3,110.36,105.0,106.69,106.8,-0.5,-0.4682,3.5938,465202,50322245.77,4817080170.0,1376000350.0
2019-03-27,'300613,¸»å«Î¢,106.8,107.08,103.89,106.62,106.52,0.28,0.2629,2.4621,318711,33717733.56,4839738120.0,1382472600.0
2019-03-26,'300613,¸»å«Î¢,106.52,108.86,103.91,107.96,108.13,-1.61,-1.4889,4.0198,520343,55092483.6,4827049668.0,1378848140.0
2019-03-25,'300613,¸»å«Î¢,108.13,109.18,105.63,105.63,108.92,-0.79,-0.7253,3.4199,442684,47526142.12,4900008267.0,1399688785.0
2019-03-22,'300613,¸»å«Î¢,108.92,112.8,107.88,110.65,110.53,-1.61,-1.4566,5.1458,666100,73019366.0,4935807828.0,1409914940.0
2019-03-21,'300613,¸»å«Î¢,110.53,112.3,109.02,110.41,110.41,0.12,0.1087,4.0535,524700,58248519.0,5008766427.0,1430755585.0
2019-03-20,'300613,¸»å«Î¢,110.41,113.97,108.0,112.45,111.0,-0.59,-0.5315,3.862,499916,55474063.2,5003328519.0,1429202245.0
2019-03-19,'300613,¸»å«Î¢,111.0,115.0,110.14,112.0,111.4,-0.4,-0.3591,3.685,477000,53447829.0,5030064900.0,1436839500.0
2019-03-18,'300613,¸»å«Î¢,111.4,111.4,108.1,109.31,109.0,2.4,2.2018,2.6746,346216,38039696.28,5048191260.0,1442017300.0
2019-03-15,'300613,¸»å«Î¢,109.0,111.43,107.55,109.49,109.47,-0.47,-0.4293,3.223,417200,45802456.7,4939433100.0,1410950500.0
2019-03-14,'300613,¸»å«Î¢,109.47,115.84,106.7,114.77,113.79,-4.32,-3.7965,5.1723,669529,73737767.51,4960731573.0,1417034415.0
2019-03-13,'300613,¸»å«Î¢,113.79,122.38,113.13,122.37,122.37,-8.58,-7.0115,8.1108,1049900,123443365.52,5156496261.0,1472954655.0
2019-03-12,'300613,¸»å«Î¢,122.37,125.0,120.1,121.0,123.95,-1.58,-1.2747,8.3506,1080947,132267573.69,5545306683.0,1584018465.0
2019-03-11,'300613,¸»å«Î¢,123.95,127.14,119.0,124.54,121.11,2.84,2.345,7.6414,989147,121590703.37,5616905805.0,1604470775.0
2019-03-08,'300613,¸»å«Î¢,121.11,128.3,115.8,116.0,119.22,1.89,1.5853,11.286,1460921,181592562.77,5488208649.0,1567708395.0
2019-03-07,'300613,¸»å«Î¢,119.22,121.79,116.16,118.58,119.05,0.17,0.1428,7.1168,921236,109630587.32,5402561598.0,1543243290.0
2019-03-06,'300613,¸»å«Î¢,119.05,123.1,116.11,118.0,118.89,0.16,0.1346,10.2722,1329689,157892801.94,5394857895.0,1541042725.0
2019-03-05,'300613,¸»å«Î¢,118.89,118.99,107.45,108.49,108.62,10.27,9.455,12.5423,1623538,185461623.69,5387607351.0,1538971605.0
2019-03-04,'300613,¸»å«Î¢,108.62,114.0,107.45,114.0,106.82,1.8,1.6851,11.1526,1443653,159473226.7,4922213058.0,1406031590.0
2019-03-01,'300613,¸»å«Î¢,106.82,110.34,104.95,104.95,116.61,-9.79,-8.3955,15.0068,1942553,205565730.52,4840644438.0,1382731490.0
2019-02-28,'300613,¸»å«Î¢,116.61,116.7,112.0,112.0,111.96,4.65,4.1533,7.3467,951000,109256391.34,5284287099.0,1509458145.0
2019-02-27,'300613,¸»å«Î¢,111.96,113.95,110.0,111.4,111.31,0.65,0.584,4.2556,550865,61836271.73,5073568164.0,1449266220.0
