ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'603127,DRÕÑÑÜÐÂ,49.38,51.2,48.33,48.71,48.71,0.67,1.3755,2.7168,2122745,105597570.0,7949806687.2,3858219588.72
2019-04-09,'603127,ÕÑÑÜÐÂÒ©,68.5,69.48,68.01,69.0,68.73,-0.23,-0.3346,3.0342,1693361,116143741.0,7877130100.0,3822948010.0
2019-04-08,'603127,ÕÑÑÜÐÂÒ©,68.73,68.75,67.5,68.6,68.3,0.43,0.6296,3.4699,1936534,132180057.0,7903578858.0,3835784185.8
2019-04-04,'603127,ÕÑÑÜÐÂÒ©,68.3,68.56,67.55,68.56,68.28,0.02,0.0293,3.5461,1979040,134559636.0,7854131180.0,3811786118.0
2019-04-03,'603127,ÕÑÑÜÐÂÒ©,68.28,68.28,67.11,67.39,67.72,0.56,0.8269,3.9819,2222251,150878196.0,7851831288.0,3810669928.8
2019-04-02,'603127,ÕÑÑÜÐÂÒ©,67.72,68.8,66.45,68.8,68.88,-1.16,-1.6841,6.7831,3785604,255532825.0,7787434312.0,3779416631.2
2019-04-01,'603127,ÕÑÑÜÐÂÒ©,68.88,73.02,67.23,72.02,72.03,-3.15,-4.3732,15.1499,8455053,581389382.0,7920828048.0,3844155604.8
2019-03-29,'603127,ÕÑÑÜÐÂÒ©,72.03,72.5,68.21,68.55,68.0,4.03,5.9265,3.9326,2194758,154773718.0,8283061038.0,4019955403.8
2019-03-28,'603127,ÕÑÑÜÐÂÒ©,68.0,70.05,67.21,70.05,70.1,-2.1,-2.9957,3.4315,1915112,130758192.0,7819632800.0,3795043280.0
2019-03-27,'603127,ÕÑÑÜÐÂÒ©,70.1,70.86,68.46,69.84,69.13,0.97,1.4032,3.7269,2079979,144698530.0,8061121460.0,3912243146.0
2019-03-26,'603127,ÕÑÑÜÐÂÒ©,69.13,73.73,68.04,72.51,72.97,-3.84,-5.2624,4.4071,2459589,172825951.0,7949576698.0,3858107969.8
2019-03-25,'603127,ÕÑÑÜÐÂÒ©,72.97,75.0,72.1,73.01,75.7,-2.73,-3.6063,2.2194,1238660,91000128.0,8391155962.0,4072416296.2
2019-03-22,'603127,ÕÑÑÜÐÂÒ©,75.7,76.58,74.33,76.58,76.8,-1.1,-1.4323,2.1763,1214591,91404362.0,8705091220.0,4224776122.0
2019-03-21,'603127,ÕÑÑÜÐÂÒ©,76.8,77.59,74.11,76.0,75.75,1.05,1.3861,2.2316,1245453,94463841.0,8831585280.0,4286166528.0
2019-03-20,'603127,ÕÑÑÜÐÂÒ©,75.75,77.47,73.61,76.06,76.75,-1.0,-1.3029,2.6518,1479976,111888249.0,8710840950.0,4227566595.0
2019-03-19,'603127,ÕÑÑÜÐÂÒ©,76.75,79.94,75.38,78.21,79.0,-2.25,-2.8481,3.484,1944410,149329472.0,8825835550.0,4283376055.0
2019-03-18,'603127,ÕÑÑÜÐÂÒ©,79.0,79.44,73.02,73.4,73.3,5.7,7.7763,3.1521,1759196,135627577.0,9084573400.0,4408947340.0
2019-03-15,'603127,ÕÑÑÜÐÂÒ©,73.3,74.9,70.5,72.65,70.99,2.31,3.254,3.1108,1736113,126439710.0,8429104180.0,4090833418.0
2019-03-14,'603127,ÕÑÑÜÐÂÒ©,70.99,73.0,68.94,70.21,69.92,1.07,1.5303,2.5722,1435519,101977260.0,8163466654.0,3961913565.4
2019-03-13,'603127,ÕÑÑÜÐÂÒ©,69.92,75.4,68.71,72.01,72.02,-2.1,-2.9159,3.1221,1742453,126346043.0,8040422432.0,3902197443.2
2019-03-12,'603127,ÕÑÑÜÐÂÒ©,72.02,72.97,71.3,71.81,72.0,0.02,0.0278,2.1495,1199631,86517683.0,8281911092.0,4019397309.2
2019-03-11,'603127,ÕÑÑÜÐÂÒ©,72.0,73.5,68.05,68.5,67.59,4.41,6.5246,3.5102,1959045,138685070.0,8279611200.0,4018281120.0
2019-03-08,'603127,ÕÑÑÜÐÂÒ©,67.59,68.3,63.7,64.5,66.42,1.17,1.7615,3.0346,1693575,112462339.0,7772485014.0,3772161401.4
2019-03-07,'603127,ÕÑÑÜÐÂÒ©,66.42,68.95,63.63,68.51,69.01,-2.59,-3.7531,4.7113,2629365,172381508.0,7637941332.0,3706864333.2
2019-03-06,'603127,ÕÑÑÜÐÂÒ©,69.01,69.41,67.29,68.54,70.24,-1.23,-1.7511,3.2517,1814768,124170079.0,7935777346.0,3851410834.6
2019-03-05,'603127,ÕÑÑÜÐÂÒ©,70.24,72.63,65.21,66.06,67.01,3.23,4.8202,3.49,1947734,132543125.0,8077220704.0,3920056470.4
2019-03-04,'603127,ÕÑÑÜÐÂÒ©,67.01,70.1,63.0,65.1,64.1,2.91,4.5398,4.7677,2660845,178035750.0,7705788146.0,3739791914.6
2019-03-01,'603127,ÕÑÑÜÐÂÒ©,64.1,65.3,61.73,63.81,63.23,0.87,1.3759,3.4566,1929112,122384572.0,7371153860.0,3577386386.0
2019-02-28,'603127,ÕÑÑÜÐÂÒ©,63.23,65.0,61.51,62.7,62.52,0.71,1.1356,2.1768,1214840,76940089.0,7271108558.0,3528832155.8
2019-02-27,'603127,ÕÑÑÜÐÂÒ©,62.52,63.8,61.42,63.03,63.78,-1.26,-1.9755,2.0075,1120399,70025374.0,7189462392.0,3489207439.2
2019-02-26,'603127,ÕÑÑÜÐÂÒ©,63.78,64.75,62.33,62.49,63.0,0.78,1.2381,2.2507,1256077,80005740.0,7334355588.0,3559527358.8
